q1,q2,q3,q4,phi,theta,psi,wx,wy,wz
0.052641,0.15669,0.037457,-0.98553,-0.060398,-0.31813,-0.097035,-0.0016208,0.00074753,-0.0052159
0.054503,0.15534,0.051035,-0.98504,-0.088105,-0.31686,-0.096464,-0.0016109,0.00077562,-0.0052144
0.056327,0.15388,0.0646,-0.98437,-0.1158,-0.31543,-0.095881,-0.0016006,0.00080352,-0.0052128
0.05811,0.15233,0.078149,-0.98352,-0.14349,-0.31385,-0.095287,-0.00159,0.00083124,-0.0052112
0.059851,0.15069,0.091678,-0.9825,-0.17117,-0.31212,-0.094687,-0.0015789,0.00085876,-0.0052095
0.061547,0.14895,0.10519,-0.98131,-0.19884,-0.31023,-0.094082,-0.0015676,0.00088607,-0.0052078
0.063197,0.14712,0.11867,-0.97994,-0.2265,-0.30819,-0.093475,-0.0015559,0.00091318,-0.005206
0.064798,0.1452,0.13213,-0.9784,-0.25413,-0.306,-0.09287,-0.0015438,0.00094007,-0.0052042
0.066349,0.14319,0.14555,-0.97668,-0.28175,-0.30366,-0.092268,-0.0015314,0.00096674,-0.0052024
0.067848,0.14109,0.15895,-0.9748,-0.30935,-0.30116,-0.091674,-0.0015187,0.00099318,-0.0052005
0.069293,0.1389,0.17231,-0.97274,-0.33693,-0.29853,-0.091088,-0.0015056,0.0010194,-0.0051986
0.070682,0.13663,0.18563,-0.9705,-0.36449,-0.29574,-0.090514,-0.0014922,0.0010454,-0.0051967
0.072013,0.13428,0.19891,-0.9681,-0.39202,-0.29281,-0.089954,-0.0014784,0.0010711,-0.0051947
0.073284,0.13185,0.21215,-0.96552,-0.41953,-0.28974,-0.089411,-0.0014644,0.0010966,-0.0051927
0.074495,0.12934,0.22535,-0.96278,-0.44701,-0.28653,-0.088887,-0.00145,0.0011218,-0.0051907
0.075643,0.12675,0.2385,-0.95986,-0.47447,-0.28318,-0.088385,-0.0014352,0.0011467,-0.0051887
0.076727,0.12409,0.25159,-0.95677,-0.50189,-0.27969,-0.087906,-0.0014202,0.0011714,-0.0051866
0.077745,0.12135,0.26464,-0.95352,-0.52929,-0.27606,-0.087453,-0.0014049,0.0011958,-0.0051845
0.078696,0.11854,0.27763,-0.95009,-0.55666,-0.2723,-0.087028,-0.0013892,0.00122,-0.0051824
0.079579,0.11567,0.29056,-0.9465,-0.584,-0.26841,-0.086633,-0.0013733,0.0012438,-0.0051803
0.080392,0.11272,0.30343,-0.94274,-0.6113,-0.26439,-0.08627,-0.001357,0.0012674,-0.0051781
0.081133,0.10972,0.31624,-0.93881,-0.63857,-0.26025,-0.085941,-0.0013404,0.0012907,-0.005176
0.081803,0.10665,0.32899,-0.93472,-0.66581,-0.25598,-0.085648,-0.0013236,0.0013137,-0.0051738
0.082399,0.10352,0.34166,-0.93046,-0.69302,-0.25159,-0.085392,-0.0013065,0.0013363,-0.0051716
0.082921,0.10033,0.35427,-0.92604,-0.72019,-0.24708,-0.085176,-0.001289,0.0013587,-0.0051695
0.083368,0.097086,0.36681,-0.92145,-0.74733,-0.24245,-0.085,-0.0012713,0.0013808,-0.0051673
0.083738,0.09379,0.37927,-0.9167,-0.77444,-0.23771,-0.084867,-0.0012534,0.0014025,-0.0051651
0.08403,0.090444,0.39166,-0.91179,-0.80151,-0.23285,-0.084777,-0.0012351,0.0014239,-0.0051629
0.084245,0.08705,0.40396,-0.90672,-0.82855,-0.22789,-0.084732,-0.0012166,0.001445,-0.0051607
0.084381,0.08361,0.41619,-0.90148,-0.85555,-0.22282,-0.084734,-0.0011978,0.0014658,-0.0051585
0.084437,0.080128,0.42833,-0.89609,-0.88252,-0.21765,-0.084784,-0.0011788,0.0014862,-0.0051563
0.084414,0.076605,0.44039,-0.89054,-0.90946,-0.21238,-0.084882,-0.0011595,0.0015063,-0.0051541
0.084309,0.073044,0.45236,-0.88483,-0.93636,-0.20701,-0.08503,-0.00114,0.001526,-0.0051519
0.084124,0.069447,0.46424,-0.87896,-0.96324,-0.20155,-0.085229,-0.0011202,0.0015454,-0.0051497
0.083857,0.065818,0.47603,-0.87294,-0.99008,-0.196,-0.08548,-0.0011002,0.0015645,-0.0051476
0.083508,0.062159,0.48773,-0.86677,-1.0169,-0.19036,-0.085783,-0.00108,0.0015832,-0.0051454
0.083077,0.058473,0.49933,-0.86044,-1.0437,-0.18464,-0.086139,-0.0010595,0.0016015,-0.0051433
0.082564,0.054761,0.51083,-0.85395,-1.0704,-0.17883,-0.08655,-0.0010388,0.0016195,-0.0051412
0.081968,0.051028,0.52223,-0.84732,-1.0971,-0.17295,-0.087016,-0.0010178,0.0016371,-0.0051391
0.08129,0.047275,0.53353,-0.84054,-1.1238,-0.16699,-0.087537,-0.0009967,0.0016544,-0.005137
0.080529,0.043505,0.54473,-0.8336,-1.1505,-0.16096,-0.088113,-0.00097535,0.0016713,-0.005135
0.079686,0.039721,0.55582,-0.82652,-1.1771,-0.15486,-0.088746,-0.00095379,0.0016878,-0.005133
0.078761,0.035925,0.5668,-0.81929,-1.2038,-0.1487,-0.089436,-0.00093204,0.0017039,-0.005131
0.077754,0.032121,0.57768,-0.81192,-1.2304,-0.14247,-0.090183,-0.00091008,0.0017197,-0.005129
0.076665,0.02831,0.58844,-0.8044,-1.2569,-0.13619,-0.090988,-0.00088794,0.001735,-0.0051271
0.075495,0.024496,0.59909,-0.79674,-1.2835,-0.12986,-0.09185,-0.00086561,0.00175,-0.0051251
0.074244,0.020682,0.60962,-0.78894,-1.31,-0.12347,-0.092769,-0.00084309,0.0017646,-0.0051233
0.072912,0.016869,0.62004,-0.78099,-1.3365,-0.11703,-0.093747,-0.00082041,0.0017788,-0.0051214
0.071501,0.01306,0.63034,-0.77291,-1.363,-0.11055,-0.094783,-0.00079755,0.0017926,-0.0051196
0.07001,0.0092585,0.64052,-0.76469,-1.3895,-0.10403,-0.095877,-0.00077452,0.001806,-0.0051179
0.068442,0.0054666,0.65057,-0.75633,-1.416,-0.097476,-0.097029,-0.00075133,0.001819,-0.0051161
0.066795,0.0016871,0.66051,-0.74784,-1.4425,-0.090886,-0.098238,-0.00072799,0.0018316,-0.0051144
0.065072,-0.0020775,0.67031,-0.73922,-1.4689,-0.084265,-0.099506,-0.00070449,0.0018439,-0.0051128
0.063273,-0.0058248,0.68,-0.73046,-1.4954,-0.077619,-0.10083,-0.00068085,0.0018557,-0.0051112
0.061398,-0.009552,0.68955,-0.72157,-1.5218,-0.070949,-0.10221,-0.00065707,0.0018671,-0.0051096
0.05945,-0.013257,0.69897,-0.71255,-1.5482,-0.06426,-0.10365,-0.00063316,0.001878,-0.0051081
0.05743,-0.016937,0.70826,-0.7034,-1.5747,-0.057556,-0.10515,-0.00060911,0.0018886,-0.0051067
0.055337,-0.020589,0.71742,-0.69413,-1.6011,-0.05084,-0.1067,-0.00058494,0.0018988,-0.0051052
0.053175,-0.024211,0.72645,-0.68473,-1.6275,-0.044115,-0.10831,-0.00056064,0.0019085,-0.0051039
0.050943,-0.027802,0.73534,-0.67521,-1.6539,-0.037385,-0.10998,-0.00053623,0.0019179,-0.0051026
0.048643,-0.031357,0.74409,-0.66557,-1.6804,-0.030654,-0.1117,-0.00051171,0.0019268,-0.0051013
0.046278,-0.034876,0.7527,-0.65581,-1.7068,-0.023925,-0.11348,-0.00048709,0.0019353,-0.0051001
0.043847,-0.038355,0.76117,-0.64593,-1.7332,-0.017202,-0.11531,-0.00046236,0.0019433,-0.005099
0.041353,-0.041793,0.7695,-0.63593,-1.7597,-0.010488,-0.11719,-0.00043755,0.001951,-0.0050979
0.038798,-0.045188,0.77769,-0.62582,-1.7862,-0.0037875,-0.11913,-0.00041264,0.0019582,-0.0050968
0.036182,-0.048536,0.78574,-0.61559,-1.8126,0.0028966,-0.12112,-0.00038764,0.001965,-0.0050958
0.033508,-0.051836,0.79364,-0.60525,-1.8391,0.0095605,-0.12316,-0.00036257,0.0019714,-0.0050949
0.030778,-0.055086,0.80139,-0.5948,-1.8656,0.016201,-0.12525,-0.00033743,0.0019773,-0.0050941
0.027992,-0.058284,0.809,-0.58424,-1.8921,0.022814,-0.12739,-0.00031221,0.0019828,-0.0050933
0.025154,-0.061428,0.81646,-0.57358,-1.9187,0.029397,-0.12958,-0.00028693,0.0019879,-0.0050925
0.022265,-0.064515,0.82377,-0.56281,-1.9452,0.035945,-0.13182,-0.0002616,0.0019926,-0.0050918
0.019326,-0.067545,0.83092,-0.55193,-1.9718,0.042456,-0.13411,-0.00023621,0.0019968,-0.0050912
0.016341,-0.070515,0.83793,-0.54096,-1.9984,0.048925,-0.13644,-0.00021077,0.0020006,-0.0050906
0.01331,-0.073423,0.84478,-0.52988,-2.025,0.05535,-0.13882,-0.00018529,0.0020039,-0.0050902
0.010237,-0.076267,0.85148,-0.51871,-2.0517,0.061728,-0.14124,-0.00015977,0.0020069,-0.0050897
0.0071222,-0.079047,0.85802,-0.50744,-2.0783,0.068053,-0.1437,-0.00013422,0.0020094,-0.0050894
0.003969,-0.081759,0.86441,-0.49608,-2.105,0.074325,-0.14621,-0.00010864,0.0020114,-0.005089
0.00077929,-0.084404,0.87064,-0.48462,-2.1318,0.080538,-0.14875,-8.3037e-05,0.0020131,-0.0050888
-0.0024447,-0.086978,0.87671,-0.47308,-2.1585,0.08669,-0.15134,-5.7419e-05,0.0020142,-0.0050886
-0.0057007,-0.089482,0.88263,-0.46144,-2.1853,0.092777,-0.15396,-3.179e-05,0.002015,-0.0050885
-0.0089864,-0.091912,0.88838,-0.44972,-2.2121,0.098797,-0.15662,-6.154e-06,0.0020153,-0.0050885
-0.0123,-0.094269,0.89398,-0.43791,-2.239,0.10475,-0.15932,1.9483e-05,0.0020152,-0.0050885
-0.015638,-0.09655,0.89941,-0.42602,-2.2659,0.11062,-0.16205,4.5116e-05,0.0020147,-0.0050886
-0.018998,-0.098755,0.90468,-0.41405,-2.2928,0.11642,-0.16481,7.074e-05,0.0020137,-0.0050887
-0.022379,-0.10088,0.90979,-0.40201,-2.3197,0.12213,-0.1676,9.6349e-05,0.0020123,-0.0050889
-0.025778,-0.10293,0.91473,-0.38988,-2.3467,0.12777,-0.17041,0.00012194,0.0020104,-0.0050892
-0.029192,-0.1049,0.91951,-0.37768,-2.3737,0.13332,-0.17326,0.0001475,0.0020081,-0.0050895
-0.032619,-0.10679,0.92413,-0.36541,-2.4008,0.13877,-0.17612,0.00017304,0.0020054,-0.0050899
-0.036056,-0.10859,0.92858,-0.35306,-2.4279,0.14414,-0.17902,0.00019854,0.0020023,-0.0050904
-0.039501,-0.11032,0.93286,-0.34065,-2.455,0.14941,-0.18193,0.000224,0.0019987,-0.0050909
-0.042951,-0.11196,0.93698,-0.32817,-2.4822,0.15459,-0.18486,0.00024941,0.0019946,-0.0050915
-0.046403,-0.11351,0.94093,-0.31563,-2.5094,0.15966,-0.1878,0.00027478,0.0019902,-0.0050922
-0.049856,-0.11499,0.94471,-0.30302,-2.5366,0.16463,-0.19076,0.00030008,0.0019853,-0.0050929
-0.053307,-0.11637,0.94832,-0.29036,-2.5639,0.16949,-0.19373,0.00032533,0.00198,-0.0050937
-0.056752,-0.11768,0.95176,-0.27763,-2.5912,0.17425,-0.19671,0.00035051,0.0019743,-0.0050945
-0.06019,-0.11889,0.95504,-0.26485,-2.6185,0.1789,-0.1997,0.00037562,0.0019681,-0.0050954
-0.063618,-0.12002,0.95814,-0.25202,-2.6459,0.18343,-0.20269,0.00040065,0.0019615,-0.0050963
-0.067033,-0.12107,0.96108,-0.23913,-2.6733,0.18785,-0.20569,0.0004256,0.0019545,-0.0050974
-0.070433,-0.12202,0.96384,-0.2262,-2.7008,0.19215,-0.20868,0.00045046,0.0019471,-0.0050984
-0.073814,-0.12289,0.96643,-0.21322,-2.7282,0.19634,-0.21167,0.00047523,0.0019392,-0.0050995
-0.077175,-0.12368,0.96885,-0.20019,-2.7557,0.2004,-0.21466,0.0004999,0.0019309,-0.0051007
-0.080513,-0.12437,0.9711,-0.18712,-2.7833,0.20434,-0.21763,0.00052447,0.0019222,-0.005102
-0.083826,-0.12498,0.97318,-0.17401,-2.8109,0.20815,-0.22059,0.00054894,0.0019131,-0.0051032
-0.08711,-0.1255,0.97508,-0.16086,-2.8385,0.21184,-0.22354,0.00057329,0.0019035,-0.0051046
-0.090363,-0.12594,0.97681,-0.14768,-2.8661,0.2154,-0.22647,0.00059752,0.0018935,-0.005106
-0.093583,-0.12629,0.97837,-0.13446,-2.8937,0.21882,-0.22938,0.00062163,0.0018832,-0.0051074
-0.096767,-0.12656,0.97976,-0.12122,-2.9214,0.22212,-0.23227,0.00064561,0.0018724,-0.0051089
-0.099913,-0.12674,0.98097,-0.10794,-2.9491,0.22528,-0.23513,0.00066945,0.0018612,-0.0051104
-0.10302,-0.12683,0.98201,-0.094638,-2.9769,0.22831,-0.23795,0.00069316,0.0018496,-0.005112
-0.10608,-0.12684,0.98288,-0.081312,-3.0046,0.23121,-0.24075,0.00071673,0.0018376,-0.0051136
-0.1091,-0.12677,0.98357,-0.067963,-3.0324,0.23397,-0.24351,0.00074014,0.0018251,-0.0051153
-0.11206,-0.12661,0.98409,-0.054596,-3.0602,0.23659,-0.24623,0.00076341,0.0018123,-0.005117
-0.11498,-0.12637,0.98443,-0.041211,-3.088,0.23907,-0.2489,0.00078651,0.0017991,-0.0051188
-0.11785,-0.12605,0.98461,-0.027812,-3.1158,0.24141,-0.25153,0.00080945,0.0017855,-0.0051206
-0.12066,-0.12565,0.9846,-0.014401,3.1396,0.24362,-0.25411,0.00083222,0.0017715,-0.0051224
-0.12341,-0.12518,0.98443,-0.00098013,3.1117,0.24568,-0.25664,0.00085482,0.0017571,-0.0051242
-0.1261,-0.12462,0.98408,0.012448,3.0839,0.24761,-0.25911,0.00087724,0.0017423,-0.0051261
-0.12873,-0.12398,0.98356,0.02588,3.056,0.24939,-0.26152,0.00089947,0.0017271,-0.0051281
-0.1313,-0.12327,0.98286,0.039315,3.0281,0.25103,-0.26387,0.00092152,0.0017115,-0.00513
-0.1338,-0.12249,0.98199,0.05275,3.0003,0.25253,-0.26615,0.00094337,0.0016956,-0.005132
-0.13623,-0.12163,0.98095,0.066182,2.9724,0.25389,-0.26836,0.00096503,0.0016792,-0.005134
-0.13859,-0.12069,0.97974,0.079609,2.9445,0.25511,-0.2705,0.00098648,0.0016625,-0.0051361
-0.14088,-0.11969,0.97835,0.093028,2.9167,0.25619,-0.27256,0.0010077,0.0016455,-0.0051381
-0.1431,-0.11862,0.97679,0.10644,2.8888,0.25713,-0.27454,0.0010287,0.001628,-0.0051402
-0.14524,-0.11748,0.97506,0.11983,2.8609,0.25792,-0.27644,0.0010496,0.0016102,-0.0051423
-0.1473,-0.11627,0.97316,0.13321,2.8331,0.25858,-0.27826,0.0010701,0.001592,-0.0051444
-0.14928,-0.115,0.97108,0.14658,2.8053,0.2591,-0.27998,0.0010905,0.0015735,-0.0051466
-0.15118,-0.11367,0.96884,0.15992,2.7774,0.25948,-0.28161,0.0011106,0.0015546,-0.0051487
-0.153,-0.11227,0.96642,0.17324,2.7496,0.25973,-0.28315,0.0011305,0.0015354,-0.0051509
-0.15473,-0.11081,0.96384,0.18654,2.7218,0.25984,-0.28459,0.0011502,0.0015158,-0.0051531
-0.15637,-0.1093,0.96108,0.1998,2.694,0.25981,-0.28593,0.0011696,0.0014959,-0.0051552
-0.15793,-0.10773,0.95816,0.21304,2.6663,0.25965,-0.28716,0.0011887,0.0014756,-0.0051574
-0.1594,-0.10611,0.95506,0.22624,2.6385,0.25935,-0.28829,0.0012076,0.001455,-0.0051596
-0.16077,-0.10443,0.9518,0.23941,2.6108,0.25893,-0.28931,0.0012263,0.0014341,-0.0051618
-0.16206,-0.1027,0.94837,0.25254,2.5831,0.25837,-0.29021,0.0012446,0.0014128,-0.005164
-0.16325,-0.10093,0.94478,0.26563,2.5555,0.25769,-0.291,0.0012627,0.0013912,-0.0051662
-0.16435,-0.099109,0.94101,0.27868,2.5278,0.25688,-0.29168,0.0012806,0.0013693,-0.0051684
-0.16535,-0.097245,0.93708,0.29168,2.5002,0.25594,-0.29224,0.0012981,0.0013471,-0.0051706
-0.16625,-0.095338,0.93299,0.30463,2.4726,0.25488,-0.29267,0.0013154,0.0013246,-0.0051728
-0.16706,-0.093391,0.92873,0.31754,2.4451,0.2537,-0.29298,0.0013324,0.0013017,-0.005175
-0.16776,-0.091407,0.92431,0.33038,2.4176,0.2524,-0.29317,0.0013491,0.0012786,-0.0051771
-0.16837,-0.089388,0.91972,0.34318,2.3901,0.25098,-0.29322,0.0013655,0.0012552,-0.0051793
-0.16888,-0.087335,0.91498,0.35591,2.3626,0.24945,-0.29315,0.0013816,0.0012315,-0.0051814
-0.16928,-0.085251,0.91007,0.36858,2.3352,0.2478,-0.29295,0.0013974,0.0012075,-0.0051835
-0.16959,-0.083139,0.905,0.38119,2.3078,0.24604,-0.29262,0.0014129,0.0011832,-0.0051856
-0.16979,-0.081001,0.89977,0.39374,2.2805,0.24417,-0.29215,0.0014281,0.0011586,-0.0051877
-0.16989,-0.078838,0.89438,0.40621,2.2532,0.24219,-0.29154,0.0014429,0.0011338,-0.0051898
-0.16988,-0.076654,0.88883,0.41862,2.2259,0.24011,-0.2908,0.0014575,0.0011087,-0.0051918
-0.16977,-0.074451,0.88313,0.43095,2.1987,0.23793,-0.28992,0.0014717,0.0010833,-0.0051938
-0.16956,-0.072231,0.87727,0.4432,2.1715,0.23565,-0.28891,0.0014856,0.0010577,-0.0051958
-0.16924,-0.069996,0.87126,0.45538,2.1444,0.23327,-0.28775,0.0014992,0.0010319,-0.0051977
-0.16882,-0.06775,0.86509,0.46748,2.1173,0.23079,-0.28645,0.0015124,0.0010058,-0.0051996
-0.1683,-0.065493,0.85877,0.47949,2.0903,0.22822,-0.28501,0.0015253,0.00097946,-0.0052015
-0.16767,-0.06323,0.85229,0.49141,2.0632,0.22557,-0.28343,0.0015379,0.0009529,-0.0052034
-0.16693,-0.060961,0.84567,0.50325,2.0363,0.22282,-0.28171,0.0015501,0.00092612,-0.0052052
-0.1661,-0.05869,0.83889,0.515,2.0093,0.21999,-0.27984,0.001562,0.00089911,-0.005207
-0.16516,-0.056419,0.83197,0.52665,1.9824,0.21708,-0.27784,0.0015735,0.0008719,-0.0052087
-0.16411,-0.054151,0.8249,0.53821,1.9556,0.21409,-0.27568,0.0015847,0.00084448,-0.0052104
-0.16296,-0.051887,0.81769,0.54967,1.9288,0.21103,-0.27339,0.0015955,0.00081685,-0.005212
-0.16171,-0.04963,0.81033,0.56103,1.902,0.20789,-0.27095,0.001606,0.00078904,-0.0052136
-0.16036,-0.047383,0.80282,0.57229,1.8753,0.20468,-0.26837,0.0016161,0.00076103,-0.0052152
-0.15891,-0.045148,0.79518,0.58344,1.8486,0.2014,-0.26565,0.0016258,0.00073285,-0.0052167
-0.15735,-0.042927,0.78739,0.59449,1.8219,0.19805,-0.26278,0.0016352,0.00070449,-0.0052182
-0.1557,-0.040722,0.77946,0.60542,1.7953,0.19465,-0.25978,0.0016442,0.00067597,-0.0052196
-0.15395,-0.038537,0.7714,0.61625,1.7688,0.19118,-0.25663,0.0016529,0.00064728,-0.005221
-0.1521,-0.036372,0.7632,0.62695,1.7422,0.18766,-0.25334,0.0016611,0.00061844,-0.0052223
-0.15015,-0.034231,0.75486,0.63755,1.7157,0.18408,-0.24991,0.001669,0.00058945,-0.0052235
-0.14811,-0.032116,0.74639,0.64802,1.6893,0.18045,-0.24634,0.0016765,0.00056032,-0.0052247
-0.14597,-0.030029,0.73779,0.65838,1.6628,0.17677,-0.24264,0.0016836,0.00053106,-0.0052259
-0.14374,-0.027972,0.72905,0.66861,1.6364,0.17305,-0.2388,0.0016904,0.00050167,-0.005227
-0.14142,-0.025948,0.72019,0.67872,1.6101,0.16928,-0.23482,0.0016968,0.00047216,-0.005228
-0.13901,-0.023957,0.7112,0.68869,1.5837,0.16548,-0.23071,0.0017027,0.00044253,-0.005229
-0.1365,-0.022004,0.70208,0.69855,1.5574,0.16164,-0.22646,0.0017083,0.0004128,-0.0052299
-0.13391,-0.020089,0.69284,0.70826,1.5311,0.15776,-0.22209,0.0017135,0.00038297,-0.0052307
-0.13124,-0.018215,0.68347,0.71785,1.5049,0.15385,-0.21758,0.0017183,0.00035305,-0.0052315
-0.12848,-0.016383,0.67399,0.7273,1.4787,0.14991,-0.21294,0.0017228,0.00032304,-0.0052322
-0.12563,-0.014596,0.66438,0.73662,1.4525,0.14595,-0.20818,0.0017268,0.00029296,-0.0052329
-0.12271,-0.012856,0.65466,0.74579,1.4263,0.14197,-0.20329,0.0017304,0.00026281,-0.0052335
-0.11971,-0.011164,0.64481,0.75482,1.4002,0.13796,-0.19828,0.0017337,0.00023259,-0.0052341
-0.11662,-0.0095217,0.63486,0.76372,1.3741,0.13394,-0.19314,0.0017365,0.00020231,-0.0052345
-0.11347,-0.0079318,0.62479,0.77246,1.3479,0.1299,-0.18789,0.001739,0.00017199,-0.0052349
-0.11024,-0.0063956,0.61461,0.78106,1.3219,0.12585,-0.18252,0.001741,0.00014163,-0.0052353
-0.10694,-0.0049147,0.60432,0.78951,1.2958,0.12179,-0.17703,0.0017427,0.00011123,-0.0052355
-0.10357,-0.0034907,0.59393,0.79782,1.2697,0.11773,-0.17142,0.0017439,8.0804e-05,-0.0052358
-0.10013,-0.0021253,0.58343,0.80597,1.2437,0.11366,-0.16571,0.0017448,5.036e-05,-0.0052359
-0.096629,-0.00081984,0.57282,0.81396,1.2177,0.10959,-0.15988,0.0017452,1.9903e-05,-0.005236
-0.093064,0.00042412,0.56212,0.82181,1.1917,0.10552,-0.15394,0.0017453,-1.0558e-05,-0.005236
-0.089439,0.0016052,0.55131,0.82949,1.1657,0.10145,-0.1479,0.001745,-4.1017e-05,-0.0052359
-0.085757,0.0027222,0.54041,0.83702,1.1397,0.097398,-0.14176,0.0017442,-7.1466e-05,-0.0052358
-0.082018,0.0037737,0.52941,0.84439,1.1137,0.09335,-0.13552,0.0017431,-0.0001019,-0.0052356
-0.078227,0.0047585,0.51831,0.85159,1.0877,0.089315,-0.12918,0.0017416,-0.0001323,-0.0052354
-0.074385,0.0056756,0.50712,0.85864,1.0617,0.085295,-0.12274,0.0017396,-0.00016268,-0.005235
-0.070496,0.0065238,0.49585,0.86552,1.0358,0.081293,-0.11621,0.0017373,-0.00019302,-0.0052347
-0.06656,0.007302,0.48448,0.87223,1.0098,0.07731,-0.10958,0.0017346,-0.00022331,-0.0052342
-0.062582,0.0080095,0.47303,0.87878,0.98382,0.073349,-0.10287,0.0017315,-0.00025354,-0.0052337
-0.058563,0.0086452,0.4615,0.88516,0.95785,0.069414,-0.096075,0.0017279,-0.00028372,-0.0052331
-0.054507,0.0092085,0.44988,0.89138,0.93188,0.065506,-0.089196,0.001724,-0.00031382,-0.0052325
-0.050415,0.0096984,0.43818,0.89742,0.90591,0.061628,-0.082236,0.0017197,-0.00034385,-0.0052318
-0.046291,0.010114,0.42641,0.90329,0.87992,0.057783,-0.075199,0.001715,-0.0003738,-0.005231
-0.042138,0.010456,0.41456,0.90899,0.85394,0.053972,-0.068088,0.00171,-0.00040366,-0.0052301
-0.037957,0.010722,0.40263,0.91451,0.82794,0.050198,-0.060905,0.0017045,-0.00043342,-0.0052293
-0.033753,0.010913,0.39064,0.91986,0.80194,0.046463,-0.053653,0.0016986,-0.00046308,-0.0052283
-0.029526,0.011027,0.37857,0.92503,0.77593,0.042771,-0.046335,0.0016924,-0.00049263,-0.0052273
-0.025282,0.011066,0.36644,0.93003,0.7499,0.039122,-0.038955,0.0016858,-0.00052205,-0.0052262
-0.021021,0.011028,0.35425,0.93485,0.72387,0.035519,-0.031515,0.0016787,-0.00055136,-0.0052251
-0.016747,0.010913,0.34199,0.93949,0.69782,0.031965,-0.024018,0.0016714,-0.00058053,-0.0052239
-0.012463,0.010721,0.32966,0.94396,0.67176,0.028462,-0.016468,0.0016636,-0.00060956,-0.0052227
-0.0081717,0.010453,0.31728,0.94824,0.64568,0.025011,-0.0088674,0.0016554,-0.00063845,-0.0052214
-0.0038755,0.010107,0.30485,0.95234,0.61958,0.021615,-0.0012195,0.0016469,-0.00066718,-0.00522
0.00042263,0.0096849,0.29236,0.95626,0.59347,0.018276,0.0064723,0.001638,-0.00069576,-0.0052186
0.0047198,0.009186,0.27982,0.96,0.56734,0.014996,0.014205,0.0016288,-0.00072417,-0.0052172
0.0090133,0.0086108,0.26723,0.96355,0.5412,0.011777,0.021975,0.0016191,-0.00075241,-0.0052157
0.0133,0.0079596,0.25459,0.96693,0.51503,0.0086207,0.029779,0.0016091,-0.00078047,-0.0052141
0.017578,0.0072328,0.2419,0.97011,0.48885,0.005529,0.037614,0.0015988,-0.00080834,-0.0052125
0.021844,0.0064308,0.22917,0.97312,0.46264,0.0025038,0.045476,0.0015881,-0.00083602,-0.0052109
0.026094,0.0055541,0.21641,0.97594,0.43641,-0.00045307,0.053362,0.001577,-0.00086351,-0.0052092
0.030328,0.0046033,0.2036,0.97857,0.41016,-0.0033399,0.061269,0.0015656,-0.00089079,-0.0052075
0.034541,0.0035792,0.19076,0.98102,0.38389,-0.0061551,0.069192,0.0015538,-0.00091786,-0.0052057
0.038731,0.0024824,0.17788,0.98329,0.35759,-0.0088969,0.077129,0.0015417,-0.00094471,-0.0052039
0.042895,0.0013138,0.16497,0.98536,0.33127,-0.011564,0.085076,0.0015292,-0.00097134,-0.0052021
0.047031,7.4234e-05,0.15203,0.98726,0.30493,-0.014154,0.093029,0.0015164,-0.00099774,-0.0052002
0.051136,-0.0012354,0.13907,0.98896,0.27856,-0.016667,0.10099,0.0015033,-0.0010239,-0.0051983
0.055208,-0.0026141,0.12608,0.99048,0.25217,-0.0191,0.10894,0.0014898,-0.0010498,-0.0051964
0.059243,-0.0040607,0.11306,0.99181,0.22576,-0.021453,0.11689,0.001476,-0.0010755,-0.0051944
0.06324,-0.0055742,0.10003,0.99296,0.19931,-0.023724,0.12483,0.0014619,-0.0011009,-0.0051924
0.067196,-0.0071533,0.086976,0.99392,0.17285,-0.025911,0.13276,0.0014474,-0.0011261,-0.0051904
0.071108,-0.0087968,0.073908,0.99469,0.14636,-0.028015,0.14068,0.0014327,-0.001151,-0.0051883
0.074974,-0.010503,0.060827,0.99527,0.11984,-0.030033,0.14857,0.0014176,-0.0011757,-0.0051863
0.078791,-0.012272,0.047734,0.99567,0.093304,-0.031964,0.15645,0.0014022,-0.0012,-0.0051842
0.082558,-0.0141,0.034632,0.99588,0.066739,-0.033809,0.16429,0.0013865,-0.0012241,-0.005182
0.086272,-0.015987,0.021524,0.99591,0.040149,-0.035565,0.17211,0.0013705,-0.0012479,-0.0051799
0.08993,-0.017932,0.0084105,0.99575,0.013534,-0.037233,0.17989,0.0013541,-0.0012715,-0.0051778
0.09353,-0.019932,-0.0047048,0.99541,-0.013105,-0.038811,0.18763,0.0013375,-0.0012947,-0.0051756
0.097071,-0.021986,-0.01782,0.99487,-0.039769,-0.040298,0.19533,0.0013206,-0.0013176,-0.0051734
0.10055,-0.024092,-0.030933,0.99416,-0.066456,-0.041695,0.20298,0.0013035,-0.0013402,-0.0051713
0.10397,-0.026249,-0.044041,0.99326,-0.093168,-0.043,0.21059,0.001286,-0.0013625,-0.0051691
0.10731,-0.028455,-0.057143,0.99217,-0.1199,-0.044214,0.21814,0.0012682,-0.0013845,-0.0051669
0.1106,-0.030707,-0.070235,0.9909,-0.14666,-0.045336,0.22563,0.0012502,-0.0014062,-0.0051647
0.11381,-0.033004,-0.083316,0.98945,-0.17344,-0.046365,0.23307,0.0012319,-0.0014276,-0.0051625
0.11695,-0.035345,-0.096384,0.98782,-0.20024,-0.047302,0.24044,0.0012134,-0.0014486,-0.0051603
