x,y,z,vx,vy,vz
-33821978.1762,25193479.7872,-26232.973493,-1836.38541864,-2465.16132154,-2.16233615893
-33831157.8565,25181152.3075,-26243.7834311,-1835.48667828,-2465.83052503,-2.16163902969
-33840333.0426,25168821.4825,-26254.5898829,-1834.58769411,-2466.49940093,-2.1609416133
-33849503.7331,25156487.314,-26265.3928468,-1833.68846626,-2467.16794914,-2.16024390987
-33858669.9268,25144149.8036,-26276.1923215,-1832.78899484,-2467.83616958,-2.15954591949
-33867831.6226,25131808.9528,-26286.9883055,-1831.88927998,-2468.50406215,-2.15884764225
-33876988.8192,25119464.7635,-26297.7807974,-1830.98932179,-2469.17162677,-2.15814907824
-33886141.5154,25107117.2371,-26308.5697958,-1830.0891204,-2469.83886335,-2.15745022755
-33895289.71,25094766.3754,-26319.3552992,-1829.18867591,-2470.5057718,-2.15675109028
-33904433.4018,25082412.18,-26330.1373062,-1828.28798846,-2471.17235203,-2.15605166652
-33913572.5895,25070054.6524,-26340.9158154,-1827.38705817,-2471.83860395,-2.15535195636
-33922707.272,25057693.7945,-26351.6908253,-1826.48588514,-2472.50452747,-2.1546519599
-33931837.4479,25045329.6077,-26362.4623345,-1825.58446951,-2473.17012252,-2.15395167723
-33940963.1163,25032962.0938,-26373.2303416,-1824.68281139,-2473.83538899,-2.15325110845
-33950084.2757,25020591.2544,-26383.9948451,-1823.78091089,-2474.5003268,-2.15255025363
-33959200.925,25008217.0911,-26394.7558437,-1822.87876815,-2475.16493586,-2.15184911289
-33968313.0629,24995839.6055,-26405.5133358,-1821.97638328,-2475.82921608,-2.1511476863
-33977420.6884,24983458.7995,-26416.2673201,-1821.0737564,-2476.49316738,-2.15044597397
-33986523.8001,24971074.6744,-26427.017795,-1820.17088763,-2477.15678967,-2.14974397599
-33995622.3969,24958687.2321,-26437.7647593,-1819.26777709,-2477.82008285,-2.14904169245
-34004716.4775,24946296.4741,-26448.5082115,-1818.3644249,-2478.48304685,-2.14833912344
-34013806.0407,24933902.4022,-26459.2481501,-1817.46083118,-2479.14568157,-2.14763626906
-34022891.0854,24921505.0179,-26469.9845737,-1816.55699605,-2479.80798692,-2.14693312941
-34031971.6103,24909104.3229,-26480.7174809,-1815.65291963,-2480.46996282,-2.14622970456
-34041047.6142,24896700.3188,-26491.4468703,-1814.74860203,-2481.13160918,-2.14552599462
-34050119.0959,24884293.0073,-26502.1727404,-1813.84404339,-2481.79292591,-2.14482199969
-34059186.0542,24871882.3901,-26512.8950898,-1812.93924382,-2482.45391292,-2.14411771985
-34068248.4879,24859468.4687,-26523.6139171,-1812.03420344,-2483.11457013,-2.14341315519
-34077306.3958,24847051.2449,-26534.3292209,-1811.12892237,-2483.77489745,-2.14270830582
-34086359.7767,24834630.7203,-26545.0409997,-1810.22340073,-2484.43489479,-2.14200317182
-34095408.6294,24822206.8965,-26555.7492521,-1809.31763864,-2485.09456206,-2.14129775329
-34104452.9527,24809779.7752,-26566.4539768,-1808.41163622,-2485.75389917,-2.14059205033
-34113492.7454,24797349.3581,-26577.1551722,-1807.50539359,-2486.41290604,-2.13988606302
-34122528.0063,24784915.6467,-26587.8528369,-1806.59891087,-2487.07158259,-2.13917979146
-34131558.7341,24772478.6428,-26598.5469696,-1805.69218819,-2487.72992871,-2.13847323574
-34140584.9277,24760038.348,-26609.2375688,-1804.78522566,-2488.38794433,-2.13776639596
-34149606.586,24747594.7639,-26619.9246331,-1803.8780234,-2489.04562936,-2.13705927221
-34158623.7076,24735147.8923,-26630.608161,-1802.97058153,-2489.70298371,-2.13635186459
-34167636.2914,24722697.7346,-26641.2881513,-1802.06290018,-2490.3600073,-2.13564417318
-34176644.3362,24710244.2927,-26651.9646023,-1801.15497947,-2491.01670003,-2.13493619809
-34185647.8408,24697787.5682,-26662.6375128,-1800.2468195,-2491.67306181,-2.13422793941
-34194646.804,24685327.5627,-26673.3068812,-1799.33842042,-2492.32909257,-2.13351939723
-34203641.2246,24672864.2778,-26683.9727063,-1798.42978232,-2492.98479222,-2.13281057164
-34212631.1014,24660397.7153,-26694.6349865,-1797.52090535,-2493.64016066,-2.13210146274
-34221616.4332,24647927.8768,-26705.2937204,-1796.61178961,-2494.29519782,-2.13139207063
-34230597.2189,24635454.7639,-26715.9489067,-1795.70243523,-2494.9499036,-2.13068239539
-34239573.4572,24622978.3783,-26726.6005439,-1794.79284233,-2495.60427791,-2.12997243713
-34248545.1469,24610498.7216,-26737.2486306,-1793.88301103,-2496.25832068,-2.12926219593
-34257512.2869,24598015.7956,-26747.8931654,-1792.97294145,-2496.91203181,-2.12855167189
-34266474.8759,24585529.6019,-26758.5341469,-1792.06263371,-2497.56541121,-2.12784086511
-34275432.9129,24573040.1421,-26769.1715736,-1791.15208794,-2498.21845881,-2.12712977567
-34284386.3964,24560547.4178,-26779.8054441,-1790.24130424,-2498.87117451,-2.12641840368
-34293335.3255,24548051.4309,-26790.4357571,-1789.33028275,-2499.52355822,-2.12570674923
-34302279.6989,24535552.1828,-26801.0625112,-1788.41902359,-2500.17560987,-2.12499481241
-34311219.5153,24523049.6753,-26811.6857048,-1787.50752687,-2500.82732936,-2.12428259332
-34320154.7737,24510543.9101,-26822.3053366,-1786.59579271,-2501.4787166,-2.12357009205
-34329085.4729,24498034.8887,-26832.9214052,-1785.68382125,-2502.12977152,-2.1228573087
-34338011.6116,24485522.6129,-26843.5339092,-1784.77161259,-2502.78049402,-2.12214424335
-34346933.1886,24473007.0843,-26854.1428472,-1783.85916687,-2503.43088402,-2.12143089612
-34355850.2028,24460488.3046,-26864.7482177,-1782.94648419,-2504.08094143,-2.12071726708
-34364762.653,24447966.2755,-26875.3500194,-1782.03356469,-2504.73066616,-2.12000335634
-34373670.5381,24435440.9985,-26885.9482508,-1781.12040849,-2505.38005814,-2.11928916399
-34382573.8567,24422912.4754,-26896.5429106,-1780.20701569,-2506.02911726,-2.11857469012
-34391472.6078,24410380.7079,-26907.1339973,-1779.29338644,-2506.67784346,-2.11785993483
-34400366.7902,24397845.6976,-26917.7215095,-1778.37952084,-2507.32623663,-2.11714489822
-34409256.4027,24385307.4461,-26928.3054458,-1777.46541902,-2507.9742967,-2.11642958038
-34418141.444,24372765.9552,-26938.8858048,-1776.5510811,-2508.62202358,-2.1157139814
-34427021.9131,24360221.2264,-26949.4625851,-1775.6365072,-2509.26941717,-2.11499810138
-34435897.8087,24347673.2615,-26960.0357853,-1774.72169744,-2509.91647741,-2.11428194041
-34444769.1297,24335122.0622,-26970.6054041,-1773.80665195,-2510.5632042,-2.1135654986
-34453635.8748,24322567.6301,-26981.1714399,-1772.89137085,-2511.20959745,-2.11284877603
-34462498.043,24310009.9668,-26991.7338913,-1771.97585425,-2511.85565708,-2.1121317728
-34471355.633,24297449.074,-27002.2927571,-1771.06010228,-2512.501383,-2.111414489
-34480208.6436,24284884.9535,-27012.8480358,-1770.14411506,-2513.14677513,-2.11069692474
-34489057.0737,24272317.6068,-27023.3997259,-1769.22789272,-2513.79183338,-2.1099790801
-34497900.9221,24259747.0357,-27033.9478261,-1768.31143537,-2514.43655767,-2.10926095518
-34506740.1877,24247173.2418,-27044.492335,-1767.39474313,-2515.08094791,-2.10854255008
-34515574.8692,24234596.2268,-27055.0332511,-1766.47781613,-2515.72500401,-2.10782386489
-34524404.9655,24222015.9923,-27065.5705732,-1765.5606545,-2516.3687259,-2.10710489971
-34533230.4753,24209432.5401,-27076.1042997,-1764.64325834,-2517.01211348,-2.10638565463
-34542051.3976,24196845.8718,-27086.6344292,-1763.72562778,-2517.65516666,-2.10566612975
-34550867.7312,24184255.989,-27097.1609605,-1762.80776295,-2518.29788537,-2.10494632516
-34559679.4749,24171662.8935,-27107.683892,-1761.88966397,-2518.94026952,-2.10422624096
-34568486.6275,24159066.5869,-27118.2032224,-1760.97133095,-2519.58231902,-2.10350587725
-34577289.1878,24146467.0708,-27128.7189503,-1760.05276403,-2520.22403379,-2.10278523411
-34586087.1547,24133864.3471,-27139.2310743,-1759.13396331,-2520.86541374,-2.10206431166
-34594880.527,24121258.4173,-27149.739593,-1758.21492893,-2521.50645879,-2.10134310997
-34603669.3036,24108649.283,-27160.2445049,-1757.29566101,-2522.14716885,-2.10062162915
-34612453.4833,24096036.9461,-27170.7458088,-1756.37615966,-2522.78754384,-2.0998998693
-34621233.0648,24083421.4082,-27181.2435032,-1755.45642502,-2523.42758367,-2.0991778305
-34630008.0471,24070802.6708,-27191.7375867,-1754.5364572,-2524.06728826,-2.09845551287
-34638778.429,24058180.7358,-27202.2280578,-1753.61625632,-2524.70665752,-2.09773291648
-34647544.2093,24045555.6048,-27212.7149154,-1752.69582251,-2525.34569137,-2.09701004144
-34656305.3868,24032927.2795,-27223.1981578,-1751.77515589,-2525.98438972,-2.09628688784
-34665061.9605,24020295.7615,-27233.6777838,-1750.85425658,-2526.62275248,-2.09556345578
-34673813.929,24007661.0525,-27244.1537919,-1749.9331247,-2527.26077959,-2.09483974536
-34682561.2913,23995023.1543,-27254.6261808,-1749.01176038,-2527.89847094,-2.09411575666
-34691304.0462,23982382.0684,-27265.094949,-1748.09016374,-2528.53582645,-2.0933914898
-34700042.1926,23969737.7966,-27275.5600952,-1747.1683349,-2529.17284604,-2.09266694486
-34708775.7292,23957090.3405,-27286.021618,-1746.24627398,-2529.80952963,-2.09194212194
-34717504.6549,23944439.7018,-27296.4795159,-1745.3239811,-2530.44587713,-2.09121702113
-34726228.9686,23931785.8823,-27306.9337877,-1744.4014564,-2531.08188845,-2.09049164254
-34734948.6691,23919128.8835,-27317.3844319,-1743.47869998,-2531.71756352,-2.08976598625
-34743663.7552,23906468.7072,-27327.8314471,-1742.55571198,-2532.35290224,-2.08904005237
-34752374.2259,23893805.355,-27338.274832,-1741.63249251,-2532.98790453,-2.08831384099
-34761080.0798,23881138.8287,-27348.7145851,-1740.7090417,-2533.62257032,-2.08758735221
-34769781.3159,23868469.1299,-27359.150705,-1739.78535967,-2534.2568995,-2.08686058613
-34778477.933,23855796.2603,-27369.5831905,-1738.86144654,-2534.89089201,-2.08613354283
-34787169.93,23843120.2215,-27380.01204,-1737.93730244,-2535.52454775,-2.08540622242
-34795857.3056,23830441.0154,-27390.4372522,-1737.01292749,-2536.15786665,-2.084678625
-34804540.0589,23817758.6434,-27400.8588258,-1736.08832181,-2536.79084861,-2.08395075065
-34813218.1885,23805073.1074,-27411.2767593,-1735.16348552,-2537.42349355,-2.08322259949
-34821891.6933,23792384.4091,-27421.6910513,-1734.23841875,-2538.0558014,-2.08249417159
-34830560.5723,23779692.55,-27432.1017005,-1733.31312162,-2538.68777206,-2.08176546707
-34839224.8242,23766997.5319,-27442.5087055,-1732.38759426,-2539.31940545,-2.08103648601
-34847884.4478,23754299.3565,-27452.9120649,-1731.46183678,-2539.95070149,-2.08030722852
-34856539.4421,23741598.0254,-27463.3117774,-1730.5358493,-2540.5816601,-2.07957769469
-34865189.8059,23728893.5404,-27473.7078414,-1729.60963196,-2541.21228118,-2.07884788462
-34873835.5381,23716185.9032,-27484.1002557,-1728.68318487,-2541.84256466,-2.0781177984
-34882476.6374,23703475.1154,-27494.4890189,-1727.75650816,-2542.47251046,-2.07738743613
-34891113.1028,23690761.1786,-27504.8741296,-1726.82960195,-2543.10211848,-2.07665679791
-34899744.933,23678044.0947,-27515.2555865,-1725.90246636,-2543.73138865,-2.07592588384
-34908372.1271,23665323.8653,-27525.633388,-1724.97510152,-2544.36032089,-2.07519469401
-34916994.6837,23652600.4921,-27536.0075329,-1724.04750755,-2544.9889151,-2.07446322852
-34925612.6018,23639873.9767,-27546.3780198,-1723.11968457,-2545.6171712,-2.07373148747
-34934225.8801,23627144.3209,-27556.7448474,-1722.19163271,-2546.24508912,-2.07299947095
-34942834.5177,23614411.5264,-27567.1080141,-1721.26335209,-2546.87266877,-2.07226717906
-34951438.5133,23601675.5948,-27577.4675187,-1720.33484282,-2547.49991006,-2.0715346119
-34960037.8657,23588936.5279,-27587.8233598,-1719.40610505,-2548.12681292,-2.07080176957
-34968632.574,23576194.3273,-27598.1755359,-1718.47713888,-2548.75337725,-2.07006865216
-34977222.6368,23563448.9947,-27608.5240458,-1717.54794445,-2549.37960298,-2.06933525976
-34985808.053,23550700.5318,-27618.8688881,-1716.61852187,-2550.00549002,-2.06860159249
-34994388.8216,23537948.9403,-27629.2100613,-1715.68887127,-2550.63103829,-2.06786765043
-35002964.9413,23525194.222,-27639.5475641,-1714.75899277,-2551.25624771,-2.06713343369
-35011536.4111,23512436.3784,-27649.8813952,-1713.8288865,-2551.88111819,-2.06639894235
-35020103.2298,23499675.4114,-27660.2115531,-1712.89855258,-2552.50564966,-2.06566417653
-35028665.3963,23486911.3225,-27670.5380365,-1711.96799113,-2553.12984202,-2.0649291363
-35037222.9094,23474144.1135,-27680.860844,-1711.03720228,-2553.75369519,-2.06419382178
-35045775.7679,23461373.7861,-27691.1799742,-1710.10618615,-2554.3772091,-2.06345823306
-35054323.9708,23448600.342,-27701.4954259,-1709.17494286,-2555.00038365,-2.06272237024
-35062867.517,23435823.7828,-27711.8071975,-1708.24347254,-2555.62321878,-2.06198623342
-35071406.4052,23423044.1104,-27722.1152877,-1707.31177531,-2556.24571438,-2.06124982268
-35079940.6344,23410261.3263,-27732.4196953,-1706.3798513,-2556.86787039,-2.06051313814
-35088470.2033,23397475.4322,-27742.7204187,-1705.44770062,-2557.48968672,-2.05977617989
-35096995.111,23384686.43,-27753.0174566,-1704.51532341,-2558.11116328,-2.05903894803
-35105515.3562,23371894.3212,-27763.3108077,-1703.58271978,-2558.7323,-2.05830144265
-35114030.9378,23359099.1075,-27773.6004706,-1702.64988986,-2559.35309678,-2.05756366385
-35122541.8547,23346300.7908,-27783.8864439,-1701.71683378,-2559.97355356,-2.05682561173
-35131048.1058,23333499.3725,-27794.1687262,-1700.78355165,-2560.59367024,-2.0560872864
-35139549.6898,23320694.8546,-27804.4473163,-1699.8500436,-2561.21344675,-2.05534868794
-35148046.6058,23307887.2386,-27814.7222127,-1698.91630976,-2561.832883,-2.05460981645
-35156538.8526,23295076.5264,-27824.993414,-1697.98235025,-2562.45197891,-2.05387067204
-35165026.429,23282262.7194,-27835.2609189,-1697.0481652,-2563.0707344,-2.05313125479
-35173509.3338,23269445.8196,-27845.5247261,-1696.11375472,-2563.68914938,-2.05239156482
-35181987.5661,23256625.8285,-27855.7848341,-1695.17911894,-2564.30722377,-2.05165160222
-35190461.1247,23243802.7479,-27866.0412416,-1694.24425799,-2564.9249575,-2.05091136708
-35198930.0083,23230976.5795,-27876.2939473,-1693.30917198,-2565.54235047,-2.0501708595
-35207394.216,23218147.325,-27886.5429498,-1692.37386105,-2566.15940262,-2.04943007959
-35215853.7466,23205314.986,-27896.7882477,-1691.43832532,-2566.77611384,-2.04868902743
-35224308.5989,23192479.5644,-27907.0298396,-1690.50256492,-2567.39248408,-2.04794770314
-35232758.7718,23179641.0618,-27917.2677242,-1689.56657995,-2568.00851323,-2.0472061068
-35241204.2643,23166799.4798,-27927.5019002,-1688.63037056,-2568.62420122,-2.04646423852
-35249645.0752,23153954.8203,-27937.7323662,-1687.69393687,-2569.23954797,-2.0457220984
-35258081.2033,23141107.0849,-27947.9591208,-1686.75727899,-2569.8545534,-2.04497968652
-35266512.6476,23128256.2754,-27958.1821626,-1685.82039706,-2570.46921743,-2.044237003
-35274939.4069,23115402.3933,-27968.4014903,-1684.88329119,-2571.08353996,-2.04349404793
-35283361.4801,23102545.4405,-27978.6171026,-1683.94596152,-2571.69752093,-2.04275082141
-35291778.8661,23089685.4187,-27988.8289981,-1683.00840817,-2572.31116025,-2.04200732353
-35300191.5638,23076822.3295,-27999.0371754,-1682.07063125,-2572.92445784,-2.04126355441
-35308599.5721,23063956.1747,-28009.2416332,-1681.1326309,-2573.53741361,-2.04051951412
-35317002.8898,23051086.9559,-28019.4423701,-1680.19440725,-2574.15002749,-2.03977520278
-35325401.5158,23038214.675,-28029.6393848,-1679.25596041,-2574.7622994,-2.03903062048
-35333795.449,23025339.3335,-28039.8326758,-1678.3172905,-2575.37422925,-2.03828576733
-35342184.6883,23012460.9332,-28050.022242,-1677.37839767,-2575.98581696,-2.03754064341
-35350569.2326,22999579.4759,-28060.2080818,-1676.43928202,-2576.59706245,-2.03679524884
-35358949.0808,22986694.9632,-28070.390194,-1675.49994368,-2577.20796564,-2.0360495837
-35367324.2317,22973807.3968,-28080.5685772,-1674.56038279,-2577.81852645,-2.0353036481
-35375694.6842,22960916.7785,-28090.7432301,-1673.62059945,-2578.4287448,-2.03455744213
-35384060.4373,22948023.1099,-28100.9141512,-1672.68059381,-2579.03862061,-2.03381096591
-35392421.4898,22935126.3929,-28111.0813393,-1671.74036597,-2579.64815379,-2.03306421951
-35400777.8406,22922226.629,-28121.2447929,-1670.79991608,-2580.25734427,-2.03231720305
-35409129.4886,22909323.82,-28131.4045108,-1669.85924425,-2580.86619196,-2.03156991662
-35417476.4327,22896417.9676,-28141.5604916,-1668.9183506,-2581.47469678,-2.03082236033
-35425818.6717,22883509.0736,-28151.712734,-1667.97723527,-2582.08285866,-2.03007453426
-35434156.2046,22870597.1396,-28161.8612365,-1667.03589837,-2582.69067751,-2.02932643853
-35442489.0303,22857682.1674,-28172.0059979,-1666.09434004,-2583.29815324,-2.02857807322
-35450817.1477,22844764.1586,-28182.1470168,-1665.15256039,-2583.90528579,-2.02782943845
-35459140.5556,22831843.1151,-28192.2842919,-1664.21055956,-2584.51207507,-2.0270805343
-35467459.2529,22818919.0385,-28202.4178217,-1663.26833766,-2585.118521,-2.02633136088
-35475773.2386,22805991.9305,-28212.547605,-1662.32589482,-2585.7246235,-2.02558191829
-35484082.5115,22793061.7928,-28222.6736405,-1661.38323118,-2586.33038249,-2.02483220663
-35492387.0705,22780128.6272,-28232.7959266,-1660.44034684,-2586.93579788,-2.02408222599
-35500686.9146,22767192.4354,-28242.9144623,-1659.49724194,-2587.5408696,-2.02333197648
-35508982.0426,22754253.2191,-28253.029246,-1658.55391661,-2588.14559757,-2.0225814582
-35517272.4534,22741310.98,-28263.1402764,-1657.61037097,-2588.74998171,-2.02183067124
-35525558.1459,22728365.7198,-28273.2475522,-1656.66660513,-2589.35402193,-2.0210796157
-35533839.1191,22715417.4404,-28283.3510721,-1655.72261924,-2589.95771816,-2.02032829169
-35542115.3717,22702466.1432,-28293.4508347,-1654.77841341,-2590.56107032,-2.01957669931
-35550386.9028,22689511.8302,-28303.5468387,-1653.83398777,-2591.16407832,-2.01882483865
-35558653.7113,22676554.503,-28313.6390826,-1652.88934245,-2591.76674209,-2.01807270981
-35566915.7959,22663594.1634,-28323.7275653,-1651.94447756,-2592.36906155,-2.0173203129
-35575173.1557,22650630.813,-28333.8122853,-1650.99939325,-2592.97103661,-2.01656764801
-35583425.7895,22637664.4536,-28343.8932413,-1650.05408962,-2593.5726672,-2.01581471525
-35591673.6962,22624695.0869,-28353.970432,-1649.10856681,-2594.17395323,-2.01506151471
-35599916.8748,22611722.7146,-28364.043856,-1648.16282494,-2594.77489464,-2.01430804649
-35608155.3241,22598747.3385,-28374.113512,-1647.21686414,-2595.37549132,-2.0135543107
-35616389.043,22585768.9603,-28384.1793987,-1646.27068454,-2595.97574322,-2.01280030743
-35624618.0306,22572787.5817,-28394.2415147,-1645.32428625,-2596.57565025,-2.01204603679
-35632842.2855,22559803.2044,-28404.2998586,-1644.37766941,-2597.17521232,-2.01129149887
-35641061.8069,22546815.8301,-28414.3544292,-1643.43083414,-2597.77442936,-2.01053669377
-35649276.5935,22533825.4606,-28424.4052251,-1642.48378056,-2598.37330129,-2.0097816216
