Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
12882.64559697,26302.712668,0.7121486, 68.1903, 19.7101, 63.2036,  5.5982
12883.64123308,26369.001749,0.7128837, 68.1909, 19.5856, 63.1947, 12.2637
12884.63686027,26376.690281,0.7129065, 68.1883, 19.4670, 63.1776, 18.9441
12885.63247469,26374.668091,0.7128175, 68.1843, 19.3493, 63.1449, 25.6349
12885.63248232,26374.666159,0.7128175, 68.1843, 19.3493, 63.1449, 25.6404
12886.62807425,26372.519029,0.7127178, 68.1808, 19.2327, 63.1058, 32.3291
12887.62365488,26371.034107,0.7126241, 68.1788, 19.1184, 63.0623, 39.0245
12888.61921722,26370.039372,0.7125503, 68.1784, 19.0068, 63.0152, 45.7207
12889.61475523,26369.314669,0.7125085, 68.1793, 18.8978, 62.9657, 52.4109
12890.61027331,26368.755032,0.7125043, 68.1806, 18.7906, 62.9152, 59.0961
12891.60577581,26368.275255,0.7125340, 68.1818, 18.6839, 62.8653, 65.7772
12893.59673961,26367.576925,0.7126550, 68.1815, 18.4679, 62.7713, 79.1259
12894.59220348,26367.285090,0.7127190, 68.1795, 18.3573, 62.7280, 85.7929
12895.58765658,26367.020475,0.7127696, 68.1765, 18.2446, 62.6867, 92.4566
12896.58309459,26366.740796,0.7127982, 68.1727, 18.1301, 62.6468, 99.1151
12897.57852455,26366.491017,0.7128015, 68.1686, 18.0145, 62.6073,105.7751
12898.57394228,26366.287564,0.7127803, 68.1647, 17.8984, 62.5671,112.4336
12899.56934029,26366.133984,0.7127395, 68.1615, 17.7827, 62.5255,119.0845
12901.06241465,26366.028895,0.7126604, 68.1583, 17.6116, 62.4582,129.0542
12901.56009718,26366.002545,0.7126348, 68.1578, 17.5554, 62.4353,132.3724
12902.55545128,26366.010166,0.7125929, 68.1576, 17.4448, 62.3867,139.0017
12904.54609699,26366.268248,0.7125771, 68.1588, 17.2289, 62.2853,152.2051
12905.54139415,26366.467119,0.7126108, 68.1595, 17.1225, 62.2348,158.7765
12906.53667580,26366.699619,0.7126689, 68.1594, 17.0160, 62.1858,165.3253
12907.53194613,26366.982494,0.7127430, 68.1583, 16.9085, 62.1393,171.8526
12908.52720741,26367.282900,0.7128211, 68.1560, 16.7993, 62.0956,178.3584
12909.02484021,26367.483808,0.7128580, 68.1542, 16.7440, 62.0749,181.6075
12909.52246816,26367.590967,0.7128898, 68.1523, 16.6880, 62.0549,184.8493
12911.01534006,26368.014315,0.7129489, 68.1451, 16.5173, 61.9977,194.5480
12911.51296238,26368.130248,0.7129522, 68.1426, 16.4596, 61.9790,197.7744
12913.00580998,26368.483971,0.7129179, 68.1356, 16.2864, 61.9215,207.4265
12913.50342115,26368.595179,0.7128939, 68.1337, 16.2291, 61.9011,210.6370
12914.00102794,26368.672480,0.7128680, 68.1323, 16.1724, 61.8800,213.8428
12914.99622594,26368.836846,0.7128159, 68.1306, 16.0606, 61.8351,220.2385
12915.49381836,26368.943702,0.7127944, 68.1303, 16.0057, 61.8115,223.4290
12916.48899109,26369.089411,0.7127730, 68.1308, 15.8981, 61.7622,229.7954
12917.48414772,26369.218916,0.7127871, 68.1321, 15.7927, 61.7116,236.1404
12920.96710598,26369.580686,0.7130547, 68.1325, 15.4235, 61.5444,258.1927
12920.96710610,26369.580685,0.7130547, 68.1325, 15.4235, 61.5444,258.1928
12921.46466649,26369.639421,0.7130983, 68.1313, 15.3692, 61.5235,261.3288
12922.45977757,26369.711748,0.7131749, 68.1283, 15.2592, 61.4827,267.5883
12923.45488172,26369.756858,0.7132288, 68.1247, 15.1474, 61.4435,273.8373
12923.95242728,26369.770532,0.7132462, 68.1227, 15.0910, 61.4240,276.9557
12924.44997772,26369.776177,0.7132563, 68.1209, 15.0344, 61.4050,280.0772
12925.94261066,26369.720762,0.7132504, 68.1159, 14.8645, 61.3459,289.4276
12926.44014949,26369.647385,0.7132384, 68.1147, 14.8081, 61.3256,292.5413
12927.43522603,26369.473664,0.7132062, 68.1131, 14.6962, 61.2834,298.7700
12927.93275894,26369.385316,0.7131884, 68.1127, 14.6408, 61.2613,301.8817
12928.92782033,26369.068146,0.7131555, 68.1131, 14.5314, 61.2155,308.1057
12929.42534479,26368.817735,0.7131431, 68.1139, 14.4774, 61.1917,311.2152
12930.91790263,26368.106420,0.7131345, 68.1173, 14.3181, 61.1175,320.5395
12931.41541580,26367.783931,0.7131438, 68.1190, 14.2656, 61.0920,323.6457
12932.41043517,26367.383338,0.7131813, 68.1223, 14.1610, 61.0405,329.8565
12932.90794124,26367.508247,0.7132100, 68.1238, 14.1086, 61.0144,332.9610
12933.40544555,26367.945507,0.7132472, 68.1255, 14.0560, 60.9877,336.0664
12934.89795223,26378.740147,0.7134696, 68.1297, 13.8959, 60.9031,345.3913
12935.89295711,26404.564534,0.7138627, 68.1310, 13.7875, 60.8541,351.6180
12936.88796418,26357.277924,0.7135057, 68.1240, 13.6741, 60.8622,357.8186
12937.38547314,26281.575064,0.7127156, 68.1174, 13.6093, 60.8188,  0.9478
12938.87798772,26355.896364,0.7136584, 68.1163, 13.4146, 60.7101, 10.3183
12940.37050740,26375.749657,0.7137931, 68.1165, 13.2404, 60.6770, 19.6938
12940.86801106,26375.084224,0.7137621, 68.1164, 13.1840, 60.6569, 22.8282
12941.86301355,26373.206679,0.7137030, 68.1162, 13.0723, 60.6113, 29.1049
12942.85800437,26371.702789,0.7136684, 68.1171, 12.9630, 60.5610, 35.3841
12943.85299641,26370.644818,0.7136695, 68.1190, 12.8559, 60.5081, 41.6720
12944.84797475,26369.935240,0.7137124, 68.1213, 12.7505, 60.4543, 47.9550
12945.34546774,26369.682553,0.7137493, 68.1223, 12.6979, 60.4280, 51.1000
12946.34044408,26369.261627,0.7138490, 68.1239, 12.5928, 60.3758, 57.3821
12946.83793230,26369.105927,0.7139084, 68.1242, 12.5400, 60.3501, 60.5222
12947.83291302,26368.886385,0.7140366, 68.1236, 12.4327, 60.3021, 66.8019
12948.33040479,26368.779902,0.7141011, 68.1228, 12.3781, 60.2798, 69.9406
12949.32539288,26368.666061,0.7142213, 68.1199, 12.2675, 60.2364, 76.2173
12949.82288628,26368.678616,0.7142741, 68.1178, 12.2113, 60.2151, 79.3533
12950.81788376,26368.673748,0.7143608, 68.1133, 12.0977, 60.1748, 85.6284
12952.31037397,26368.708576,0.7144403, 68.1063, 11.9254, 60.1154, 95.0259
12952.80787349,26368.831039,0.7144553, 68.1039, 11.8679, 60.0950, 98.1580
12953.80288008,26368.979652,0.7144718, 68.0999, 11.7534, 60.0536,104.4221
12955.29539181,26369.225019,0.7144817, 68.0961, 11.5841, 59.9884,113.8060
12955.79289659,26369.394111,0.7144870, 68.0952, 11.5286, 59.9655,116.9307
12956.29041190,26369.473047,0.7144942, 68.0949, 11.4735, 59.9423,120.0603
12957.28540607,26369.753634,0.7145229, 68.0945, 11.3648, 59.8946,126.2855
12957.78291022,26369.922808,0.7145465, 68.0945, 11.3111, 59.8703,129.3990
12959.27542484,26370.363633,0.7146563, 68.0953, 11.1517, 59.7975,138.7207
12961.26544890,26370.977266,0.7148915, 68.0944, 10.9392, 59.7054,151.1015
12962.26048064,26371.247511,0.7150265, 68.0921, 10.8310, 59.6635,157.2837
12962.75800255,26371.322240,0.7150927, 68.0905, 10.7760, 59.6437,160.3741
12963.25553737,26371.474582,0.7151538, 68.0884, 10.7204, 59.6248,163.4708
12964.25056633,26371.644782,0.7152594, 68.0835, 10.6075, 59.5885,169.6266
12964.74810579,26371.685236,0.7153011, 68.0809, 10.5504, 59.5707,172.7195
12966.24072440,26371.870933,0.7153733, 68.0725, 10.3771, 59.5183,181.9899
12966.73827467,26371.867450,0.7153825, 68.0701, 10.3193, 59.4998,185.0863
12967.73336311,26371.919226,0.7153844, 68.0659, 10.2043, 59.4617,191.2692
12968.72847206,26371.954010,0.7153780, 68.0631, 10.0909, 59.4205,197.4660
12969.72356824,26371.970459,0.7153798, 68.0618,  9.9798, 59.3764,203.6524
12970.22112512,26371.987556,0.7153882, 68.0616,  9.9250, 59.3537,206.7513
12970.71867677,26371.987000,0.7154046, 68.0617,  9.8708, 59.3301,209.8456
12972.21133776,26371.975371,0.7155022, 68.0626,  9.7099, 59.2593,219.1272
12972.70889582,26371.988323,0.7155516, 68.0627,  9.6565, 59.2358,222.2217
12974.20160810,26371.914264,0.7157326, 68.0618,  9.4949, 59.1695,231.5256
12974.69917810,26371.908539,0.7157986, 68.0607,  9.4401, 59.1487,234.6244
12976.19191320,26371.768909,0.7159854, 68.0556,  9.2725, 59.0911,243.9375
12976.68949823,26371.759857,0.7160384, 68.0531,  9.2154, 59.0732,247.0466
12977.68467990,26371.655175,0.7161241, 68.0480,  9.1000, 59.0384,253.2762
12979.17747224,26371.411871,0.7161981, 68.0403,  8.9248, 58.9866,262.6445
12979.67507823,26371.327140,0.7162088, 68.0378,  8.8662, 58.9691,265.7772
12981.16791885,26370.847827,0.7162148, 68.0323,  8.6915, 58.9134,275.2107
12982.16316786,26370.466452,0.7162080, 68.0301,  8.5766, 58.8736,281.5318
12982.66079065,26370.295186,0.7162047, 68.0293,  8.5197, 58.8529,284.6961
12983.65604033,26369.829918,0.7162066, 68.0288,  8.4072, 58.8097,291.0378
12984.15366949,26369.519962,0.7162139, 68.0290,  8.3516, 58.7873,294.2170
12984.65130237,26369.292011,0.7162250, 68.0292,  8.2961, 58.7648,297.4013
12985.14893285,26368.948955,0.7162431, 68.0298,  8.2412, 58.7418,300.5871
12985.64657062,26368.684078,0.7162660, 68.0301,  8.1862, 58.7189,303.7803
12987.13948417,26367.532783,0.7163724, 68.0314,  8.0220, 58.6502,313.3748
12987.63713571,26367.189318,0.7164175, 68.0314,  7.9667, 58.6282,316.5863
12988.63243227,26366.341936,0.7165164, 68.0307,  7.8553, 58.5852,323.0101
12990.12541825,26365.396815,0.7166593, 68.0274,  7.6838, 58.5233,332.6869
12990.62308722,26365.745878,0.7167008, 68.0256,  7.6249, 58.5032,335.9204
12991.61843859,26369.829884,0.7167903, 68.0217,  7.5054, 58.4592,342.4054
12992.11613353,26376.354165,0.7168684, 68.0198,  7.4451, 58.4337,345.6675
12993.11154114,26406.882616,0.7172287, 68.0154,  7.3240, 58.3917,352.2093
12993.60925238,26405.382765,0.7172577, 68.0107,  7.2632, 58.3992,355.4717
12994.60465738,26270.827234,0.7158195, 67.9941,  7.1278, 58.3454,  2.0124
12995.10238098,26292.639736,0.7160968, 67.9913,  7.0563, 58.2815,  5.3148
12995.60008841,26337.708227,0.7165898, 67.9918,  6.9898, 58.2621,  8.5811
12997.09323525,26375.329209,0.7168933, 67.9930,  6.8108, 58.2324, 18.4020
12997.59095305,26375.566873,0.7168816, 67.9926,  6.7539, 58.2121, 21.6850
12998.08867270,26374.864007,0.7168744, 67.9925,  6.6975, 58.1905, 24.9686
12998.58639544,26374.197910,0.7168799, 67.9919,  6.6416, 58.1670, 28.2545
12999.58184749,26372.937263,0.7169253, 67.9906,  6.5302, 58.1200, 34.8238
13000.57731688,26372.136321,0.7170089, 67.9884,  6.4185, 58.0745, 41.3942
13001.57279982,26371.684952,0.7171146, 67.9848,  6.3055, 58.0318, 47.9608
13003.06605454,26371.363251,0.7172758, 67.9765,  6.1322, 57.9739, 57.8053
13003.06605666,26371.363189,0.7172758, 67.9765,  6.1322, 57.9739, 57.8068
13004.06158430,26371.361036,0.7173636, 67.9693,  6.0140, 57.9387, 64.3708
13004.55935086,26371.423327,0.7173983, 67.9652,  5.9542, 57.9218, 67.6501
13006.05268366,26371.562688,0.7174553, 67.9531,  5.7733, 57.8722, 77.4945
13006.55046488,26371.643101,0.7174609, 67.9491,  5.7129, 57.8555, 80.7737
13007.54605401,26371.800080,0.7174544, 67.9420,  5.5924, 57.8211, 87.3451
13008.04384515,26371.902244,0.7174445, 67.9388,  5.5325, 57.8032, 90.6254
13008.54164750,26371.971337,0.7174334, 67.9360,  5.4731, 57.7848, 93.9119
13009.53725712,26372.192369,0.7174085, 67.9313,  5.3555, 57.7462,100.4826
13011.03069203,26372.521907,0.7173842, 67.9264,  5.1824, 57.6848,110.3393
13011.52850891,26372.593538,0.7173848, 67.9254,  5.1257, 57.6633,113.6244
13013.02196967,26372.987133,0.7174178, 67.9227,  4.9572, 57.5985,123.4733
13013.51979141,26373.056588,0.7174413, 67.9220,  4.9015, 57.5767,126.7520
13014.51544814,26373.278119,0.7175040, 67.9201,  4.7899, 57.5342,133.3113
13015.51111872,26373.481376,0.7175843, 67.9174,  4.6776, 57.4935,139.8697
13016.50680570,26373.662107,0.7176722, 67.9134,  4.5637, 57.4555,146.4294
13017.50251286,26373.806485,0.7177544, 67.9079,  4.4476, 57.4205,152.9942
13018.49824021,26373.924388,0.7178158, 67.9011,  4.3290, 57.3879,159.5658
13019.99186844,26373.982980,0.7178438, 67.8897,  4.1473, 57.3417,169.4414
13020.48975155,26373.993793,0.7178344, 67.8858,  4.0862, 57.3259,172.7397
13021.98342744,26373.876484,0.7177619, 67.8763,  3.9040, 57.2755,182.6532
13022.48132619,26373.866303,0.7177305, 67.8739,  3.8440, 57.2569,185.9649
13023.47712738,26373.777891,0.7176720, 67.8707,  3.7261, 57.2172,192.5942
13023.97503437,26373.688674,0.7176496, 67.8699,  3.6681, 57.1960,195.9151
13024.47293934,26373.664118,0.7176344, 67.8692,  3.6107, 57.1744,199.2376
13025.46875480,26373.538874,0.7176297, 67.8687,  3.4974, 57.1299,205.8841
13025.96666351,26373.437843,0.7176410, 67.8687,  3.4411, 57.1074,209.2088
13026.96249393,26373.249799,0.7176864, 67.8681,  3.3288, 57.0635,215.8696
13027.46041405,26373.183351,0.7177178, 67.8673,  3.2724, 57.0424,219.2046
13028.45626657,26372.961266,0.7177909, 67.8651,  3.1585, 57.0017,225.8870
13029.45213283,26372.730390,0.7178641, 67.8614,  3.0426, 56.9637,232.5848
13029.95006427,26372.579484,0.7178969, 67.8592,  2.9839, 56.9454,235.9350
13030.44800001,26372.489758,0.7179234, 67.8564,  2.9246, 56.9279,239.2901
13031.44390544,26372.230858,0.7179587, 67.8506,  2.8047, 56.8938,246.0327
13032.93778218,26371.755608,0.7179583, 67.8415,  2.6228, 56.8430,256.1822
13033.43575447,26371.655130,0.7179438, 67.8385,  2.5619, 56.8260,259.5813
13034.43170036,26371.342456,0.7179001, 67.8333,  2.4406, 56.7902,266.3913
13034.92967683,26371.124743,0.7178731, 67.8313,  2.3804, 56.7712,269.8043
13035.42765572,26371.012530,0.7178431, 67.8293,  2.3203, 56.7522,273.2218
13036.42361473,26370.649691,0.7177827, 67.8266,  2.2015, 56.7118,280.0676
13037.41959101,26370.256337,0.7177290, 67.8251,  2.0845, 56.6691,286.9372
13038.41556818,26369.834571,0.7176902, 67.8244,  1.9690, 56.6247,293.8165
13039.41155955,26369.354203,0.7176715, 67.8244,  1.8548, 56.5792,300.7125
13040.40755415,26368.809358,0.7176745, 67.8245,  1.7413, 56.5334,307.6145
13041.90156509,26367.817297,0.7177137, 67.8238,  1.5707, 56.4655,317.9825
13042.39955835,26367.456651,0.7177330, 67.8231,  1.5133, 56.4443,321.4297
13043.39559579,26366.727543,0.7177724, 67.8210,  1.3973, 56.4018,328.3587
13044.39164518,26366.611597,0.7178061, 67.8178,  1.2790, 56.3596,335.2919
13045.38771563,26370.234496,0.7178496, 67.8139,  1.1581, 56.3140,342.2383
13046.38379944,26390.940673,0.7180519, 67.8098,  1.0353, 56.2616,349.1973
13047.37991351,26406.029877,0.7182596, 67.8009,  0.9119, 56.2573,356.1501
13048.37603093,26272.906351,0.7168193, 67.7823,  0.7701, 56.1842,  3.1211
13049.37215747,26352.614950,0.7176618, 67.7800,  0.6308, 56.1274, 10.0738
13051.36443578,26378.300512,0.7177018, 67.7784,  0.3907, 56.0747, 23.9700
13051.86250731,26377.678036,0.7176671, 67.7782,  0.3334, 56.0521, 27.4449
13052.36058147,26377.134888,0.7176473, 67.7778,  0.2768, 56.0287, 30.9192
13053.35674038,26376.157754,0.7176465, 67.7773,  0.1646, 55.9810, 37.8648
13054.35290231,26375.558700,0.7176895, 67.7762,  0.0526, 55.9344, 44.7978
13055.34907757,26375.211690,0.7177583, 67.7737,359.9396, 55.8905, 51.7248
13056.34526684,26375.019542,0.7178332, 67.7697,359.8248, 55.8498, 58.6470
13057.34147142,26374.931873,0.7178972, 67.7644,359.7081, 55.8119, 65.5674
13058.33766041,26374.903254,0.7179385, 67.7580,359.5896, 55.7761, 72.4655
13059.33388132,26374.905067,0.7179515, 67.7513,359.4700, 55.7411, 79.3782
13060.33016221,26374.926637,0.7179364, 67.7449,359.3500, 55.7057, 86.3287
13062.32270508,26375.013462,0.7178467, 67.7350,359.1121, 55.6304,100.2051
13063.31895793,26375.075385,0.7177911, 67.7322,358.9953, 55.5895,107.1261
13063.81709457,26375.128867,0.7177646, 67.7312,358.9376, 55.5685,110.5933
13064.31523962,26375.136793,0.7177418, 67.7307,358.8804, 55.5464,114.0660
13064.81337715,26375.187826,0.7177221, 67.7303,358.8236, 55.5244,117.5328
13065.31152481,26375.211645,0.7177079, 67.7303,358.7673, 55.5015,121.0061
13066.30782516,26375.282786,0.7176950, 67.7307,358.6556, 55.4556,127.9542
13067.30411036,26375.354352,0.7177060, 67.7314,358.5449, 55.4094,134.8875
13069.29672872,26375.449279,0.7177912, 67.7318,358.3236, 55.3201,148.7766
13070.29304881,26375.455392,0.7178529, 67.7308,358.2117, 55.2784,155.7234
13070.79121774,26375.399556,0.7178845, 67.7299,358.1551, 55.2584,159.2025
13072.28575323,26375.302106,0.7179652, 67.7251,357.9825, 55.2019,169.6619
13072.28575366,26375.302105,0.7179652, 67.7251,357.9825, 55.2019,169.6622
13074.27851851,26374.977192,0.7179928, 67.7159,357.7460, 55.1315,183.7000
13075.27492044,26374.731603,0.7179602, 67.7114,357.6263, 55.0957,190.7251
13076.27133588,26374.432746,0.7179026, 67.7080,357.5072, 55.0576,197.7730
13076.76954122,26374.238917,0.7178696, 67.7070,357.4482, 55.0371,201.3007
13077.26775613,26374.106086,0.7178358, 67.7064,357.3897, 55.0158,204.8391
13077.76596812,26373.900312,0.7178061, 67.7065,357.3320, 54.9934,208.3791
13078.76239649,26373.525775,0.7177650, 67.7077,357.2184, 54.9461,215.4731
13079.26061140,26373.382078,0.7177578, 67.7088,357.1624, 54.9216,219.0254
13079.75882794,26373.169740,0.7177628, 67.7102,357.1069, 54.8965,222.5816
13081.25348302,26372.733296,0.7178376, 67.7134,356.9412, 54.8226,233.2653
13081.75170611,26372.539026,0.7178793, 67.7141,356.8858, 54.7987,236.8332
13082.24992714,26372.455088,0.7179241, 67.7140,356.8298, 54.7759,240.4005
13083.24638724,26372.201357,0.7180174, 67.7128,356.7163, 54.7324,247.5524
13084.24285440,26371.950035,0.7180991, 67.7098,356.6005, 54.6918,254.7154
13085.23934529,26371.764086,0.7181571, 67.7057,356.4827, 54.6530,261.9020
13086.23585059,26371.571661,0.7181861, 67.7012,356.3636, 54.6150,269.1059
13087.23236336,26371.368368,0.7181871, 67.6968,356.2441, 54.5765,276.3226
13088.22888840,26371.166847,0.7181664, 67.6932,356.1248, 54.5366,283.5549
13089.22542301,26370.950274,0.7181328, 67.6907,356.0066, 54.4948,290.7990
13090.22195476,26370.687278,0.7180961, 67.6894,355.8899, 54.4508,298.0445
13090.72022399,26370.534556,0.7180798, 67.6891,355.8322, 54.4274,301.6701
13091.21849325,26370.353905,0.7180661, 67.6892,355.7748, 54.4048,305.2958
13091.71676575,26370.173308,0.7180559, 67.6895,355.7179, 54.3805,308.9230
13092.71332281,26369.660628,0.7180478, 67.6907,355.6049, 54.3324,316.1839
13093.21159396,26369.308770,0.7180506, 67.6916,355.5487, 54.3086,319.8073
13093.70986688,26368.995892,0.7180581, 67.6923,355.4928, 54.2835,323.4295
13095.20470037,26368.176536,0.7181047, 67.6951,355.3247, 54.2090,334.2955
13095.20471114,26368.176559,0.7181046, 67.6951,355.3247, 54.2090,334.3033
13095.70299197,26368.729858,0.7181311, 67.6957,355.2684, 54.1824,337.9218
13096.20127304,26370.680374,0.7181725, 67.6967,355.2116, 54.1548,341.5401
13096.69956823,26376.503922,0.7182533, 67.6974,355.1546, 54.1238,345.1665
13097.69615317,26412.603675,0.7187226, 67.6986,355.0405, 54.0675,352.4091
13098.69275533,26334.150134,0.7180377, 67.6874,354.9200, 54.0774,359.6082
13099.68937177,26315.658717,0.7180036, 67.6784,354.7785, 53.9546,  6.8580
13100.68601047,26373.037484,0.7186441, 67.6781,354.6517, 53.9457, 14.0511
13101.68265754,26380.139465,0.7186918, 67.6747,354.5314, 53.9242, 21.2570
13102.67931651,26379.560516,0.7186562, 67.6701,354.4121, 53.8901, 28.4700
13103.67599030,26378.608093,0.7186107, 67.6661,354.2940, 53.8508, 35.6874
13104.67266387,26378.028666,0.7185702, 67.6635,354.1776, 53.8078, 42.8978
13105.66933934,26377.744244,0.7185498, 67.6627,354.0638, 53.7615, 50.1023
13106.66601485,26377.645226,0.7185652, 67.6634,353.9523, 53.7130, 57.2985
13107.16435221,26377.597513,0.7185901, 67.6641,353.8973, 53.6882, 60.8921
13108.65937879,26377.672895,0.7187273, 67.6653,353.7327, 53.6160, 71.6656
13109.65607370,26377.700531,0.7188554, 67.6644,353.6218, 53.5712, 78.8385
13110.15442761,26377.668719,0.7189230, 67.6633,353.5655, 53.5499, 82.4245
13111.15114403,26377.684165,0.7190502, 67.6595,353.4511, 53.5103, 89.5948
13112.14787513,26377.644733,0.7191540, 67.6542,353.3344, 53.4734, 96.7675
13113.14461777,26377.600511,0.7192263, 67.6482,353.2161, 53.4379,103.9441
13114.14136793,26377.551668,0.7192672, 67.6424,353.0970, 53.4024,111.1242
13115.13812589,26377.493308,0.7192830, 67.6375,352.9782, 53.3658,118.3103
13116.13490135,26377.444956,0.7192837, 67.6338,352.8604, 53.3274,125.5107
13117.13163897,26377.393056,0.7192801, 67.6317,352.7441, 53.2868,132.6855
13117.63006953,26377.343379,0.7192797, 67.6312,352.6866, 53.2659,136.3187
13118.62685187,26377.282425,0.7192885, 67.6311,352.5727, 53.2224,143.5292
13119.62364352,26377.210210,0.7193153, 67.6320,352.4604, 53.1776,150.7487
13120.12203772,26377.212091,0.7193370, 67.6326,352.4047, 53.1549,154.3577
13121.11883711,26377.141212,0.7193983, 67.6342,352.2938, 53.1095,161.5846
13123.11245212,26376.923885,0.7195847, 67.6362,352.0719, 53.0214,176.0535
13124.10923891,26376.775636,0.7196973, 67.6357,351.9594, 52.9801,183.2782
13124.10926944,26376.775456,0.7196974, 67.6357,351.9594, 52.9801,183.3005
13125.10609293,26376.555407,0.7198097, 67.6339,351.8453, 52.9412,190.5522
13126.10293085,26376.311660,0.7199109, 67.6308,351.7291, 52.9044,197.8233
13127.09978568,26376.044740,0.7199912, 67.6265,351.6110, 52.8692,205.1156
13128.09665043,26375.734900,0.7200441, 67.6216,351.4914, 52.8346,212.4270
13130.09043489,26375.080282,0.7200686, 67.6127,351.2506, 52.7627,227.1331
13131.08732564,26374.753255,0.7200565, 67.6099,351.1313, 52.7231,234.5074
13131.08733269,26374.753224,0.7200565, 67.6099,351.1313, 52.7231,234.5126
13133.08114570,26374.022740,0.7200597, 67.6089,350.8982, 52.6351,249.3331
13134.07804990,26373.667586,0.7201063, 67.6101,350.7843, 52.5879,256.7550
13135.07496460,26373.340815,0.7201932, 67.6111,350.6711, 52.5407,264.1895
13136.07187095,26373.042115,0.7203146, 67.6110,350.5574, 52.4953,271.6192
13137.06879512,26372.764542,0.7204540, 67.6088,350.4417, 52.4530,279.0606
13138.06573295,26372.508026,0.7205896, 67.6042,350.3235, 52.4143,286.5098
13139.06269082,26372.274114,0.7207029, 67.5978,350.2026, 52.3785,293.9715
13139.56117185,26372.159643,0.7207472, 67.5941,350.1414, 52.3607,297.7030
13140.55814820,26371.876993,0.7208079, 67.5863,350.0178, 52.3271,305.1753
13142.05362237,26371.175998,0.7208358, 67.5756,349.8318, 52.2760,316.3877
13142.05362984,26371.175415,0.7208358, 67.5756,349.8318, 52.2760,316.3932
13143.05063104,26370.471453,0.7208231, 67.5699,349.7086, 52.2393,323.8782
13144.04764211,26369.651551,0.7207950, 67.5659,349.5864, 52.1995,331.3664
13145.04465604,26369.935209,0.7207675, 67.5637,349.4654, 52.1541,338.8522
13146.04166635,26379.606498,0.7208328, 67.5640,349.3455, 52.0964,346.3357
13147.53720304,26398.815671,0.7211516, 67.5609,349.1693, 52.0631,357.5372
13148.53422609,26290.687060,0.7201435, 67.5489,349.0303, 51.9516,  5.0184
13149.53126024,26367.798866,0.7210749, 67.5519,348.9015, 51.9221, 12.4427
13150.52829502,26381.096204,0.7212673, 67.5519,348.7835, 51.9025, 19.8612
13151.02681983,26381.540867,0.7213119, 67.5506,348.7251, 51.8871, 23.5756
13151.52534265,26381.160198,0.7213531, 67.5487,348.6663, 51.8702, 27.2858
13152.52240453,26380.160066,0.7214403, 67.5434,348.5476, 51.8362, 34.7089
13153.51947316,26379.433203,0.7215219, 67.5365,348.4270, 51.8035, 42.1244
13154.01801783,26379.151651,0.7215565, 67.5326,348.3662, 51.7877, 45.8355
13155.01511494,26378.796988,0.7216053, 67.5242,348.2432, 51.7567, 53.2569
13156.51078499,26378.592824,0.7216238, 67.5117,348.0575, 51.7097, 64.3968
13157.50791868,26378.546670,0.7216082, 67.5046,347.9344, 51.6760, 71.8341
13158.50505126,26378.567512,0.7215847, 67.4992,347.8128, 51.6395, 79.2686
13159.00364073,26378.552230,0.7215755, 67.4972,347.7528, 51.6199, 83.0018
13159.50219786,26378.623593,0.7215697, 67.4955,347.6932, 51.6001, 86.7113
13160.49933541,26378.715195,0.7215789, 67.4933,347.5757, 51.5585, 94.1445
13161.49647973,26378.823272,0.7216224, 67.4918,347.4596, 51.5157,101.5781
13162.49362909,26378.901887,0.7217015, 67.4900,347.3440, 51.4737,109.0092
13162.99220408,26378.937810,0.7217526, 67.4887,347.2859, 51.4532,112.7223
13163.98936319,26379.010312,0.7218673, 67.4847,347.1685, 51.4150,120.1496
13165.48512856,26379.012819,0.7220356, 67.4749,346.9881, 51.3641,131.2978
13165.98371359,26379.010906,0.7220820, 67.4707,346.9267, 51.3484,135.0094
13166.48232191,26378.960108,0.7221203, 67.4663,346.8648, 51.3335,138.7375
13167.47951345,26378.853861,0.7221710, 67.4572,346.7397, 51.3042,146.1760
13168.47672294,26378.716999,0.7221879, 67.4484,346.6140, 51.2746,153.6309
13169.47395102,26378.544125,0.7221782, 67.4407,346.4886, 51.2437,161.1051
13170.47119322,26378.335251,0.7221533, 67.4347,346.3644, 51.2105,168.5976
13170.96980655,26378.251478,0.7221387, 67.4322,346.3029, 51.1931,172.3416
13171.46844101,26378.114777,0.7221255, 67.4304,346.2419, 51.1750,176.1032
13172.46568661,26377.873141,0.7221049, 67.4275,346.1211, 51.1373,183.6162
13172.96431039,26377.774260,0.7220995, 67.4265,346.0613, 51.1179,187.3769
13172.96431206,26377.774256,0.7220995, 67.4265,346.0613, 51.1179,187.3781
13173.96156811,26377.494968,0.7221032, 67.4252,345.9426, 51.0781,194.9128
13174.95882874,26377.207472,0.7221275, 67.4244,345.8248, 51.0376,202.4604
13176.45473129,26376.725457,0.7222021, 67.4227,345.6484, 50.9776,213.8070
13176.95336019,26376.619894,0.7222342, 67.4217,345.5893, 50.9583,217.5894
13179.44656656,26375.816210,0.7224182, 67.4122,345.2889, 50.8682,236.5787
13179.94521536,26375.733696,0.7224494, 67.4091,345.2272, 50.8519,240.3881
13181.44119632,26375.300562,0.7225111, 67.3983,345.0398, 50.8047,251.8551
13181.93986135,26375.243255,0.7225165, 67.3941,344.9764, 50.7897,255.6849
13182.93720883,26375.018512,0.7225039, 67.3859,344.8490, 50.7588,263.3651
