Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg)
13025.96666351,26509.491067,0.7153491, 68.1337, 12.2426, 62.0579,192.8798
13026.96249393,26509.298299,0.7153759, 68.1336, 12.1339, 62.0125,193.9561
13027.46041405,26509.250501,0.7154005, 68.1332, 12.0796, 61.9901,194.4998
13028.45626657,26509.093115,0.7154682, 68.1322, 11.9707, 61.9465,195.5994
13029.45213283,26508.943914,0.7155490, 68.1299, 11.8604, 61.9055,196.7134
13029.95006427,26508.830092,0.7155904, 68.1284, 11.8045, 61.8859,197.2711
13030.44800001,26508.791379,0.7156291, 68.1263, 11.7481, 61.8671,197.8332
13031.44390544,26508.622651,0.7156955, 68.1217, 11.6337, 61.8313,198.9872
13032.93778218,26508.279855,0.7157505, 68.1136, 11.4589, 61.7802,200.7479
13033.43575447,26508.203195,0.7157542, 68.1107, 11.4000, 61.7635,201.3497
13034.43170036,26507.946276,0.7157425, 68.1055, 11.2821, 61.7295,202.5634
13034.92967683,26507.765313,0.7157285, 68.1032, 11.2233, 61.7119,203.1777
13035.42765572,26507.660873,0.7157089, 68.1010, 11.1646, 61.6941,203.7970
13036.42361473,26507.356772,0.7156617, 68.0975, 11.0482, 61.6566,205.0470
13037.41959101,26507.038886,0.7156110, 68.0953, 10.9334, 61.6167,206.3231
13038.41556818,26506.717685,0.7155669, 68.0941, 10.8205, 61.5745,207.6131
13039.41155955,26506.401212,0.7155380, 68.0938, 10.7093, 61.5305,208.9256
13040.40755415,26506.094272,0.7155302, 68.0940, 10.5995, 61.4853,210.2516
13041.90156509,26505.618879,0.7155642, 68.0944, 10.4362, 61.4173,212.2728
13042.39955835,26505.529366,0.7155860, 68.0941, 10.3816, 61.3952,212.9433
13043.39559579,26505.275392,0.7156433, 68.0932, 10.2719, 61.3523,214.3272
13044.39164518,26505.039957,0.7157091, 68.0911, 10.1606, 61.3118,215.7275
13045.38771563,26504.814044,0.7157706, 68.0877, 10.0471, 61.2740,217.1511
13046.38379944,26504.587327,0.7158133, 68.0831,  9.9312, 61.2388,218.5938
13047.37991351,26504.345443,0.7158245, 68.0776,  9.8131, 61.2051,220.0699
13048.37603093,26504.070964,0.7157983, 68.0722,  9.6938, 61.1713,221.5625
13049.37215747,26503.754731,0.7157386, 68.0675,  9.5747, 61.1356,223.0781
13051.36443578,26503.019349,0.7155837, 68.0628,  9.3423, 61.0535,226.1799
13051.86250731,26502.777178,0.7155535, 68.0627,  9.2860, 61.0304,226.9670
13052.36058147,26502.638022,0.7155299, 68.0628,  9.2302, 61.0071,227.7593
13053.35674038,26502.276104,0.7155112, 68.0636,  9.1203, 60.9588,229.3606
13054.35290231,26501.947888,0.7155298, 68.0644,  9.0114, 60.9105,230.9737
13055.34907757,26501.655273,0.7155778, 68.0644,  8.9022, 60.8636,232.6043
13056.34526684,26501.395989,0.7156416, 68.0631,  8.7918, 60.8192,234.2521
13057.34147142,26501.161459,0.7157055, 68.0605,  8.6794, 60.7776,235.9183
13058.33766041,26500.942652,0.7157561, 68.0566,  8.5649, 60.7385,237.5817
13059.33388132,26500.729699,0.7157837, 68.0521,  8.4487, 60.7010,239.2782
13060.33016221,26500.512425,0.7157840, 68.0472,  8.3314, 60.6641,241.0294
13062.32270508,26500.042255,0.7157101, 68.0390,  8.0964, 60.5880,244.5564
13063.31895793,26499.782355,0.7156497, 68.0363,  7.9804, 60.5471,246.3264
13063.81709457,26499.599285,0.7156181, 68.0355,  7.9231, 60.5254,247.2239
13064.31523962,26499.509406,0.7155867, 68.0348,  7.8660, 60.5038,248.1303
13064.81337715,26499.322066,0.7155577, 68.0346,  7.8096, 60.4809,249.0346
13065.31152481,26499.226318,0.7155313, 68.0344,  7.7535, 60.4582,249.9486
13066.30782516,26498.941799,0.7154922, 68.0349,  7.6427, 60.4108,251.7884
13067.30411036,26498.660143,0.7154754, 68.0360,  7.5335, 60.3622,253.6259
13069.29672872,26498.142064,0.7155147, 68.0379,  7.3168, 60.2653,257.3553
13070.29304881,26497.919033,0.7155643, 68.0379,  7.2079, 60.2187,259.2349
13070.79121774,26497.784559,0.7155934, 68.0376,  7.1531, 60.1957,260.1826
13072.28575323,26497.567111,0.7156810, 68.0344,  6.9854, 60.1324,263.0507
13072.28575366,26497.567106,0.7156810, 68.0344,  6.9854, 60.1324,263.0510
13074.27851851,26497.347328,0.7157420, 68.0263,  6.7547, 60.0549,266.9263
13075.27492044,26497.268845,0.7157263, 68.0215,  6.6369, 60.0174,268.8873
13076.27133588,26497.191605,0.7156777, 68.0171,  6.5189, 59.9786,270.8668
13076.76954122,26497.132731,0.7156437, 68.0153,  6.4604, 59.9577,271.8586
13077.26775613,26497.095605,0.7156061, 68.0138,  6.4020, 59.9371,272.8596
13077.76596812,26497.025124,0.7155672, 68.0128,  6.3445, 59.9144,273.8611
13078.76239649,26496.880539,0.7154976, 68.0121,  6.2312, 59.8672,275.8736
13079.26061140,26496.799208,0.7154723, 68.0123,  6.1756, 59.8430,276.8829
13079.75882794,26496.703898,0.7154560, 68.0128,  6.1208, 59.8169,277.8946
13081.25348302,26496.420067,0.7154708, 68.0150,  5.9585, 59.7397,280.9356
13081.75170611,26496.340818,0.7154957, 68.0155,  5.9048, 59.7135,281.9521
13082.24992714,26496.256034,0.7155284, 68.0158,  5.8508, 59.6891,282.9662
13083.24638724,26496.131552,0.7156079, 68.0151,  5.7417, 59.6411,285.0045
13084.24285440,26496.054046,0.7156910, 68.0130,  5.6307, 59.5963,287.0438
13085.23934529,26496.019186,0.7157615, 68.0094,  5.5175, 59.5542,289.0970
13086.23585059,26496.019938,0.7158085, 68.0049,  5.4024, 59.5141,291.1586
13087.23236336,26496.044394,0.7158273, 68.0000,  5.2861, 59.4747,293.2250
13088.22888840,26496.083723,0.7158190, 67.9955,  5.1695, 59.4350,295.3005
13089.22542301,26496.130123,0.7157892, 67.9916,  5.0534, 59.3939,297.3835
13090.22195476,26496.171403,0.7157467, 67.9888,  4.9384, 59.3509,299.4650
13090.72022399,26496.234298,0.7157239, 67.9877,  4.8816, 59.3281,300.5078
13091.21849325,26496.203531,0.7157017, 67.9871,  4.8252, 59.3056,301.5510
13091.71676575,26496.261594,0.7156817, 67.9866,  4.7693, 59.2817,302.5955
13092.71332281,26496.268915,0.7156521, 67.9866,  4.6588, 59.2333,304.6920
13093.21159396,26496.214527,0.7156446, 67.9871,  4.6042, 59.2090,305.7338
13093.70986688,26496.260465,0.7156431, 67.9874,  4.5500, 59.1835,306.7748
13095.20470037,26496.159106,0.7156766, 67.9892,  4.3889, 59.1084,309.8999
13095.20471114,26496.158647,0.7156766, 67.9892,  4.3889, 59.1084,309.9077
13095.70299197,26496.194611,0.7157006, 67.9895,  4.3354, 59.0832,310.9468
13096.20127304,26496.114091,0.7157299, 67.9900,  4.2818, 59.0590,311.9846
13096.69956823,26496.151846,0.7157643, 67.9899,  4.2281, 59.0345,313.0290
13097.69615317,26496.113400,0.7158428, 67.9894,  4.1198, 58.9878,315.1067
13098.69275533,26496.090346,0.7159261, 67.9877,  4.0099, 58.9435,317.1855
13099.68937177,26496.091655,0.7160025, 67.9848,  3.8981, 58.9017,319.2633
13100.68601047,26496.128447,0.7160605, 67.9807,  3.7842, 58.8620,321.3469
13101.68265754,26496.207308,0.7160912, 67.9760,  3.6686, 58.8234,323.4276
13102.67931651,26496.329403,0.7160902, 67.9711,  3.5521, 58.7847,325.5097
13103.67599030,26496.500091,0.7160603, 67.9668,  3.4355, 58.7445,327.5970
13104.67266387,26496.719318,0.7160122, 67.9636,  3.3203, 58.7015,329.6800
13105.66933934,26496.997024,0.7159642, 67.9622,  3.2072, 58.6548,331.7600
13106.66601485,26497.360478,0.7159374, 67.9623,  3.0967, 58.6045,333.8344
13107.16435221,26497.528740,0.7159375, 67.9630,  3.0424, 58.5785,334.8689
13108.65937879,26498.700756,0.7160085, 67.9649,  2.8815, 58.4987,337.9638
13109.65607370,26500.027252,0.7161097, 67.9656,  2.7742, 58.4466,340.0175
13110.15442761,26500.894015,0.7161716, 67.9655,  2.7200, 58.4216,341.0437
13111.15114403,26503.632009,0.7163098, 67.9639,  2.6100, 58.3732,343.0900
13112.14787513,26507.973265,0.7164559, 67.9606,  2.4975, 58.3273,345.1330
13113.14461777,26514.597585,0.7166049, 67.9563,  2.3830, 58.2833,347.1724
13114.14136793,26524.033483,0.7167595, 67.9515,  2.2673, 58.2412,349.2069
13115.13812589,26535.718295,0.7169190, 67.9466,  2.1512, 58.2023,351.2369
13116.13490135,26545.623265,0.7170496, 67.9418,  2.0356, 58.1701,353.2678
13117.13163897,26543.185116,0.7170420, 67.9369,  1.9207, 58.1467,355.2571
13117.63006953,26531.499129,0.7169228, 67.9344,  1.8636, 58.1372,356.2910
13118.62685187,26488.814936,0.7164641, 67.9291,  1.7489, 58.1088,358.2998
13119.62364352,26435.185673,0.7158868, 67.9246,  1.6332, 58.0522,  0.3206
13120.12203772,26415.289929,0.7156844, 67.9229,  1.5752, 58.0132,  1.3319
13121.11883711,26406.932432,0.7156536, 67.9218,  1.4597, 57.9293,  3.3560
13123.11245212,26457.807788,0.7163976, 67.9247,  1.2344, 57.8101,  7.3516
13124.10923891,26480.872174,0.7167488, 67.9260,  1.1240, 57.7720,  9.3051
13124.10926944,26481.083053,0.7167510, 67.9260,  1.1240, 57.7721,  9.3271
13125.10609293,26496.060327,0.7170141, 67.9261,  1.0135, 57.7388, 11.2935
13126.10293085,26504.662958,0.7172040, 67.9246,  0.9020, 57.7070, 13.2589
13127.09978568,26509.221941,0.7173382, 67.9215,  0.7890, 57.6755, 15.2262
13128.09665043,26511.440531,0.7174266, 67.9172,  0.6743, 57.6437, 17.1915
13130.09043489,26512.684271,0.7174869, 67.9072,  0.4419, 57.5770, 21.1414
13131.08732564,26512.664968,0.7174737, 67.9028,  0.3260, 57.5402, 23.1084
13131.08733269,26512.663974,0.7174737, 67.9028,  0.3260, 57.5402, 23.1135
13133.08114570,26512.301709,0.7174293, 67.8979,  0.0993, 57.4565, 27.0605
13134.07804990,26512.079334,0.7174346, 67.8976,359.9894, 57.4099, 29.0261
13135.07496460,26511.847958,0.7174782, 67.8981,359.8814, 57.3617, 30.9922
13136.07187095,26511.610335,0.7175647, 67.8984,359.7741, 57.3136, 32.9425
13137.06879512,26511.373175,0.7176866, 67.8977,359.6662, 57.2674, 34.8937
13138.06573295,26511.147672,0.7178263, 67.8952,359.5564, 57.2246, 36.8418
13139.06269082,26510.950701,0.7179629, 67.8909,359.4440, 57.1852, 38.7921
13139.56117185,26510.909381,0.7180237, 67.8881,359.3868, 57.1668, 39.7652
13140.55814820,26510.778699,0.7181244, 67.8818,359.2708, 57.1313, 41.7147
13142.05362237,26510.629605,0.7182145, 67.8720,359.0948, 57.0791, 44.6344
13142.05362984,26510.629085,0.7182145, 67.8720,359.0948, 57.0791, 44.6398
13143.05063104,26510.611118,0.7182391, 67.8661,358.9774, 57.0433, 46.5949
13144.04764211,26510.629033,0.7182463, 67.8613,358.8609, 57.0056, 48.5543
13145.04465604,26510.673648,0.7182470, 67.8577,358.7460, 56.9658, 50.5129
13146.04166635,26510.736824,0.7182521, 67.8555,358.6329, 56.9238, 52.4656
13147.53720304,26510.896242,0.7182868, 67.8538,358.4663, 56.8580, 55.4025
13148.53422609,26510.979102,0.7183375, 67.8534,358.3568, 56.8129, 57.3523
13149.53126024,26511.057910,0.7184129, 67.8530,358.2480, 56.7680, 59.3033
13150.52829502,26511.126296,0.7185113, 67.8522,358.1390, 56.7241, 61.2466
13151.02681983,26511.117520,0.7185678, 67.8515,358.0842, 56.7027, 62.2202
13151.52534265,26511.177352,0.7186266, 67.8504,358.0291, 56.6823, 63.1905
13152.52240453,26511.205694,0.7187490, 67.8474,357.9176, 56.6429, 65.1357
13153.51947316,26511.213564,0.7188664, 67.8430,357.8041, 56.6063, 67.0772
13154.01801783,26511.178954,0.7189196, 67.8403,357.7464, 56.5886, 68.0524
13155.01511494,26511.166897,0.7190063, 67.8341,357.6296, 56.5552, 70.0042
13156.51078499,26511.183672,0.7190773, 67.8238,357.4516, 56.5065, 72.9423
13157.50791868,26511.199228,0.7190864, 67.8174,357.3325, 56.4728, 74.9138
13158.50505126,26511.248408,0.7190747, 67.8120,357.2142, 56.4368, 76.8848
13159.00364073,26511.264252,0.7190659, 67.8099,357.1557, 56.4175, 77.8872
13159.50219786,26511.335110,0.7190570, 67.8081,357.0976, 56.3979, 78.8667
13160.49933541,26511.458276,0.7190507, 67.8057,356.9832, 56.3561, 80.8424
13161.49647973,26511.603347,0.7190711, 67.8044,356.8708, 56.3121, 82.8217
13162.49362909,26511.749285,0.7191274, 67.8035,356.7599, 56.2674, 84.8011
13162.99220408,26511.801252,0.7191699, 67.8030,356.7046, 56.2450, 85.7889
13163.98936319,26511.910148,0.7192774, 67.8011,356.5934, 56.2021, 87.7661
13165.48512856,26511.991498,0.7194677, 67.7952,356.4234, 56.1438, 90.7368
13165.98371359,26511.981909,0.7195299, 67.7923,356.3655, 56.1258, 91.7210
13166.48232191,26511.977820,0.7195868, 67.7890,356.3069, 56.1090, 92.7207
13167.47951345,26511.932866,0.7196808, 67.7815,356.1880, 56.0766, 94.6986
13168.47672294,26511.876400,0.7197414, 67.7736,356.0674, 56.0455, 96.6873
13169.47395102,26511.822967,0.7197690, 67.7658,355.9462, 56.0140, 98.6894
13170.47119322,26511.785899,0.7197705, 67.7590,355.8254, 55.9812,100.7033
13170.96980655,26511.777010,0.7197651, 67.7561,355.7654, 55.9638,101.7055
13171.46844101,26511.769462,0.7197567, 67.7535,355.7058, 55.9463,102.7234
13172.46568661,26511.773080,0.7197393, 67.7493,355.5879, 55.9091,104.7441
13172.96431039,26511.787344,0.7197328, 67.7477,355.5297, 55.8895,105.7558
13172.96431206,26511.787335,0.7197328, 67.7477,355.5297, 55.8895,105.7570
13173.96156811,26511.817022,0.7197287, 67.7453,355.4144, 55.8494,107.7873
13174.95882874,26511.856289,0.7197425, 67.7436,355.3006, 55.8080,109.8212
13176.45473129,26511.909389,0.7198038, 67.7416,355.1315, 55.7457,112.8788
13176.95336019,26511.941022,0.7198356, 67.7408,355.0753, 55.7250,113.8934
13179.44656656,26511.968966,0.7200487, 67.7336,354.7910, 55.6290,119.0015
13179.94521536,26511.974145,0.7200949, 67.7311,354.7330, 55.6114,120.0267
13181.44119632,26511.866260,0.7202128, 67.7220,354.5556, 55.5630,123.1251
13181.93986135,26511.835142,0.7202406, 67.7183,354.4953, 55.5477,124.1614
13182.93720883,26511.706087,0.7202718, 67.7106,354.3737, 55.5180,126.2482
13183.93456511,26511.549735,0.7202688, 67.7030,354.2510, 55.4880,128.3456
13184.93193378,26511.383518,0.7202365, 67.6961,354.1286, 55.4563,130.4583
13186.42799477,26511.135912,0.7201628, 67.6888,353.9478, 55.4031,133.6479
13187.42537883,26511.027038,0.7201230, 67.6860,353.8301, 55.3635,135.7910
13188.42276242,26510.954680,0.7201096, 67.6843,353.7145, 55.3216,137.9396
13189.42014475,26510.911170,0.7201309, 67.6831,353.6004, 55.2788,140.0912
13189.91884138,26510.923429,0.7201548, 67.6824,353.5435, 55.2576,141.1718
13190.91623728,26510.893525,0.7202243, 67.6802,353.4294, 55.2165,143.3356
13192.41235848,26510.777830,0.7203557, 67.6741,353.2553, 55.1601,146.6021
13192.91106744,26510.757739,0.7203979, 67.6711,353.1961, 55.1429,147.6930
13194.40723372,26510.512952,0.7204938, 67.6604,353.0152, 55.0950,150.9991
13195.40467457,26510.314874,0.7205201, 67.6525,352.8925, 55.0648,153.2077
13195.90340254,26510.235509,0.7205208, 67.6485,352.8308, 55.0497,154.3204
13196.90087276,26510.000041,0.7205011, 67.6413,352.7075, 55.0186,156.5629
13198.39711243,26509.602606,0.7204352, 67.6329,352.5243, 54.9684,159.9706
13198.89584114,26509.515489,0.7204088, 67.6307,352.4640, 54.9505,161.0988
13199.89334251,26509.284884,0.7203586, 67.6275,352.3449, 54.9129,163.3947
13201.38959671,26508.927592,0.7203059, 67.6250,352.1694, 54.8528,166.8578
13201.88834529,26508.860540,0.7202970, 67.6244,352.1117, 54.8321,168.0145
13202.88585780,26508.666987,0.7202957, 67.6237,351.9969, 54.7905,170.3447
13203.88336779,26508.480550,0.7203156, 67.6229,351.8827, 54.7490,172.6802
13204.88088923,26508.300294,0.7203539, 67.6216,351.7682, 54.7085,175.0305
13206.37720038,26507.990261,0.7204333, 67.6179,351.5949, 54.6509,178.5885
13206.87595039,26507.931950,0.7204606, 67.6160,351.5363, 54.6329,179.7629
13207.87351275,26507.732259,0.7205105, 67.6113,351.4178, 54.5985,182.1622
13208.87109045,26507.511311,0.7205431, 67.6054,351.2973, 54.5661,184.5808
13209.86868269,26507.260755,0.7205485, 67.5987,351.1750, 54.5349,187.0198
13210.86629143,26506.972708,0.7205211, 67.5919,351.0515, 54.5038,189.4829
13211.86390978,26506.647572,0.7204628, 67.5858,350.9281, 54.4712,191.9674
13212.86153434,26506.293035,0.7203850, 67.5812,350.8059, 54.4356,194.4722
13213.85916618,26505.925254,0.7203062, 67.5785,350.6858, 54.3963,196.9984
13214.85680075,26505.565183,0.7202469, 67.5775,350.5684, 54.3536,199.5415
13214.85681026,26505.565176,0.7202469, 67.5775,350.5684, 54.3536,199.5484
13215.85443718,26505.232945,0.7202223, 67.5777,350.4530, 54.3088,202.0986
13217.35089692,26504.756401,0.7202581, 67.5778,350.2817, 54.2414,205.9561
13217.84972966,26504.673713,0.7202845, 67.5772,350.2243, 54.2199,207.2550
13218.84739526,26504.434569,0.7203496, 67.5749,350.1084, 54.1789,209.8587
13219.84507446,26504.204540,0.7204141, 67.5708,349.9905, 54.1409,212.4801
13220.84277398,26503.969227,0.7204620, 67.5653,349.8704, 54.1055,215.1257
13221.84048877,26503.717260,0.7204827, 67.5589,349.7486, 54.0718,217.7936
13223.33708310,26503.244679,0.7204575, 67.5497,349.5645, 54.0212,221.8368
13223.83593184,26503.144136,0.7204351, 67.5469,349.5031, 54.0040,223.1801
13224.83367689,26502.824019,0.7203783, 67.5424,349.3812, 53.9678,225.9130
13226.33029005,26502.263345,0.7202810, 67.5387,349.2015, 53.9088,230.0377
13227.32803530,26501.915649,0.7202232, 67.5379,349.0840, 53.8667,232.8076
13228.32578967,26501.568944,0.7201813, 67.5381,348.9681, 53.8227,235.5969
13229.32356407,26501.230547,0.7201601, 67.5390,348.8536, 53.7778,238.4124
13230.32134496,26500.903131,0.7201613, 67.5400,348.7399, 53.7325,241.2429
13232.31692885,26500.294215,0.7202215, 67.5408,348.5125, 53.6442,246.9466
13232.81582066,26500.210260,0.7202443, 67.5403,348.4551, 53.6233,248.3743
13233.81363926,26499.942404,0.7202939, 67.5387,348.3395, 53.5825,251.2613
13235.31039243,26499.519845,0.7203592, 67.5341,348.1632, 53.5246,255.6251
13236.30822306,26499.299671,0.7203820, 67.5296,348.0433, 53.4884,258.5414
13237.30609676,26499.092540,0.7203788, 67.5245,347.9220, 53.4530,261.4989
13238.30398342,26498.889130,0.7203457, 67.5193,347.8000, 53.4173,264.4774
13239.30188182,26498.675406,0.7202858, 67.5149,347.6781, 53.3799,267.4775
13239.80083276,26498.613767,0.7202489, 67.5130,347.6175, 53.3606,268.9838
13241.29769558,26498.158722,0.7201406, 67.5111,347.4394, 53.2955,273.5318
13243.29352387,26497.504797,0.7200956, 67.5137,347.2103, 53.1990,279.6414
13243.79247363,26497.380999,0.7201120, 67.5144,347.1538, 53.1749,281.1672
13244.79040571,26497.050599,0.7201743, 67.5153,347.0407, 53.1269,284.2448
13245.28937660,26496.852889,0.7202158, 67.5153,346.9838, 53.1035,285.7879
13245.78835383,26496.751755,0.7202602, 67.5144,346.9262, 53.0819,287.3354
13246.78631654,26496.493249,0.7203477, 67.5115,346.8094, 53.0403,290.4380
13248.78229760,26496.067330,0.7204588, 67.5012,346.5694, 52.9645,296.6933
13249.78028694,26495.873267,0.7204680, 67.4955,346.4476, 52.9279,299.8283
13250.77830169,26495.670764,0.7204494, 67.4905,346.3259, 52.8904,302.9885
13251.27730197,26495.539165,0.7204324, 67.4885,346.2655, 52.8704,304.5663
13251.77630967,26495.447434,0.7204119, 67.4867,346.2052, 52.8511,306.1509
13253.27339023,26495.028674,0.7203444, 67.4838,346.0271, 52.7874,310.9563
13253.77242009,26494.889965,0.7203242, 67.4835,345.9686, 52.7658,312.5628
13254.77047970,26494.543819,0.7202942, 67.4839,345.8529, 52.7201,315.7785
13256.26758543,26493.923079,0.7202854, 67.4860,345.6821, 52.6487,320.6173
13257.76469759,26493.213530,0.7203255, 67.4885,345.5127, 52.5781,325.4597
13258.26373625,26492.963462,0.7203484, 67.4890,345.4563, 52.5540,327.0735
13259.76088820,26492.265524,0.7204371, 67.4898,345.2858, 52.4859,331.9360
13260.75900132,26492.016324,0.7205039, 67.4889,345.1706, 52.4417,335.1810
13260.75900756,26492.016265,0.7205039, 67.4889,345.1706, 52.4417,335.1856
13262.25622018,26492.889160,0.7206009, 67.4856,344.9946, 52.3760,340.0764
13263.25439040,26495.738688,0.7206662, 67.4823,344.8751, 52.3320,343.3543
13264.25256583,26503.050040,0.7207543, 67.4787,344.7542, 52.2859,346.6349
13264.75167418,26509.461328,0.7208209, 67.4771,344.6934, 52.2628,348.2906
13266.24899225,26541.933454,0.7211570, 67.4713,344.5117, 52.2010,353.2452
13267.24721471,26537.982447,0.7211265, 67.4656,344.3912, 52.1907,356.5354
13268.24544539,26457.266474,0.7202504, 67.4572,344.2677, 52.1652,359.8322
13268.74456407,26416.676876,0.7198125, 67.4534,344.2037, 52.1215,  1.4981
13269.74280189,26411.644794,0.7198132, 67.4515,344.0763, 52.0204,  4.8291
13271.73930550,26485.238679,0.7207575, 67.4576,343.8375, 51.9278, 11.4232
13272.73758340,26498.285352,0.7209944, 67.4584,343.7219, 51.8952, 14.7190
13273.73587657,26502.959697,0.7211546, 67.4561,343.6051, 51.8615, 18.0161
13274.73419294,26504.286904,0.7212714, 67.4512,343.4860, 51.8276, 21.3196
13275.73252159,26504.407017,0.7213503, 67.4447,343.3650, 51.7940, 24.6224
13276.73087103,26504.158814,0.7213937, 67.4376,343.2430, 51.7600, 27.9321
13277.72923668,26503.854901,0.7214083, 67.4311,343.1209, 51.7247, 31.2465
13278.72761262,26503.600215,0.7214045, 67.4258,342.9999, 51.6873, 34.5617
13279.72600888,26503.423703,0.7213941, 67.4220,342.8804, 51.6478, 37.8847
13280.72439994,26503.324978,0.7213884, 67.4197,342.7627, 51.6061, 41.1962
13281.22360543,26503.225694,0.7213894, 67.4193,342.7045, 51.5845, 42.8554
13282.22201972,26503.224418,0.7214070, 67.4187,342.5894, 51.5404, 46.1700
13282.72123341,26503.309026,0.7214246, 67.4185,342.5323, 51.5180, 47.8285
13284.21888063,26503.345113,0.7215097, 67.4189,342.3624, 51.4507, 52.7890
13285.21732789,26503.445344,0.7215946, 67.4188,342.2494, 51.4067, 56.0918
13286.71502240,26503.670019,0.7217526, 67.4168,342.0789, 51.3438, 61.0377
13287.71350464,26503.787269,0.7218664, 67.4141,341.9637, 51.3044, 64.3313
13288.71201030,26503.905261,0.7219771, 67.4102,341.8470, 51.2671, 67.6285
13289.71053598,26504.024663,0.7220759, 67.4050,341.7286, 51.2318, 70.9275
13290.70908257,26504.144558,0.7221553, 67.3990,341.6087, 51.1979, 74.2302
13291.70764418,26504.268154,0.7222106, 67.3924,341.4876, 51.1647, 77.5338
13292.70623386,26504.400398,0.7222406, 67.3860,341.3660, 51.1311, 80.8494
13293.70483194,26504.551017,0.7222493, 67.3802,341.2446, 51.0962, 84.1642
13294.70343994,26504.729463,0.7222459, 67.3758,341.1242, 51.0589, 87.4802
13295.70205287,26504.944918,0.7222450, 67.3729,341.0055, 51.0189, 90.7942
13296.70067443,26505.200215,0.7222640, 67.3715,340.8889, 50.9763, 94.1081
13297.69930645,26505.486014,0.7223186, 67.3711,340.7740, 50.9319, 97.4214
13298.69794512,26505.777108,0.7224163, 67.3704,340.6600, 50.8877,100.7287
13299.69660285,26506.042446,0.7225511, 67.3683,340.5452, 50.8456,104.0367
13300.69528052,26506.253324,0.7227038, 67.3639,340.4283, 50.8071,107.3451
13301.69398006,26506.402391,0.7228491, 67.3569,340.3085, 50.7725,110.6561
13302.69268900,26506.503529,0.7229661, 67.3483,340.1861, 50.7409,113.9631
13303.69142329,26506.583138,0.7230450, 67.3391,340.0619, 50.7105,117.2803
13304.69016822,26506.664864,0.7230883, 67.3305,339.9374, 50.6797,120.5994
13305.68892900,26506.765315,0.7231065, 67.3233,339.8138, 50.6470,123.9255
13306.68770570,26506.888290,0.7231131, 67.3178,339.6917, 50.6122,127.2586
13307.68649176,26507.033807,0.7231209, 67.3140,339.5715, 50.5750,130.5937
13308.68528727,26507.197444,0.7231397, 67.3116,339.4531, 50.5360,133.9299
13309.68407922,26507.374304,0.7231761, 67.3100,339.3361, 50.4959,137.2569
13310.68288945,26507.559388,0.7232330, 67.3088,339.2202, 50.4554,140.5895
13311.68170209,26507.749336,0.7233104, 67.3074,339.1046, 50.4153,143.9155
13312.68051951,26507.936511,0.7234050, 67.3054,338.9888, 50.3763,147.2360
13313.67938111,26508.118361,0.7235111, 67.3025,338.8722, 50.3389,150.5793
13314.67823415,26508.287833,0.7236213, 67.2982,338.7543, 50.3035,153.9074
13315.67710342,26508.441645,0.7237266, 67.2927,338.6348, 50.2703,157.2388
13316.67598537,26508.575047,0.7238182, 67.2859,338.5136, 50.2389,160.5717
13317.67488374,26508.685800,0.7238889, 67.2782,338.3909, 50.2089,163.9103
13318.67380311,26508.773997,0.7239342, 67.2702,338.2670, 50.1793,167.2594
13319.67273585,26508.839036,0.7239538, 67.2623,338.1427, 50.1493,170.6148
13320.67168454,26508.887955,0.7239524, 67.2553,338.0185, 50.1178,173.9798
13321.67063509,26508.927977,0.7239397, 67.2496,337.8955, 50.0840,177.3448
13322.66959060,26508.966930,0.7239294, 67.2455,337.7740, 50.0475,180.7122
13323.66854743,26509.017550,0.7239368, 67.2428,337.6543, 50.0086,184.0784
13325.66646225,26509.194987,0.7240506, 67.2390,337.4187, 49.9272,190.7980
13326.66543004,26509.333084,0.7241595, 67.2357,337.3007, 49.8882,194.1544
13327.66440860,26509.494237,0.7242863, 67.2301,337.1809, 49.8523,197.5097
13328.66339693,26509.658644,0.7244087, 67.2221,337.0583, 49.8201,200.8638
13329.66239743,26509.803916,0.7245059, 67.2121,336.9329, 49.7911,204.2204
13330.66141858,26509.914603,0.7245656, 67.2013,336.8058, 49.7636,207.5883
13331.66044121,26509.988166,0.7245880, 67.1911,336.6780, 49.7358,210.9559
13332.65947137,26510.030299,0.7245826, 67.1823,336.5509, 49.7064,214.3288
13333.65850478,26510.052521,0.7245635, 67.1754,336.4254, 49.6747,217.7040
13334.65753960,26510.065077,0.7245445, 67.1704,336.3018, 49.6405,221.0797
13335.65657501,26510.075429,0.7245364, 67.1669,336.1801, 49.6044,224.4543
13336.65560819,26510.088654,0.7245458, 67.1644,336.0599, 49.5670,227.8246
13337.65463916,26510.106388,0.7245752, 67.1623,335.9407, 49.5292,231.1897
13338.65366569,26510.129433,0.7246240, 67.1601,335.8219, 49.4918,234.5474
13339.65269187,26510.158121,0.7246889, 67.1572,335.7028, 49.4554,237.8999
13340.65171972,26510.192746,0.7247643, 67.1534,335.5830, 49.4206,241.2487
13341.65074703,26510.232728,0.7248427, 67.1483,335.4620, 49.3877,244.5924
13342.64978113,26510.277123,0.7249158, 67.1420,335.3394, 49.3568,247.9367
13343.64882210,26510.323867,0.7249750, 67.1344,335.2151, 49.3277,251.2829
13344.64786903,26510.368731,0.7250126, 67.1260,335.0894, 49.2999,254.6315
13345.64692077,26510.403915,0.7250240, 67.1171,334.9626, 49.2726,257.9835
